_id,LOC,Contract_definitions,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
95638,366,2,8,0,330,0,7,7,7,0,339,15,10,0,0,301
95639,98,3,22,0,37,3,14,1,9,0,56,18,3,0,0,1
95640,127,5,22,7,47,3,24,1,5,1,64,24,2,0,0,2
95644,48,2,11,0,17,2,21,0,0,2,24,6,0,0,4,1
95645,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
95647,82,5,23,0,34,3,29,1,1,2,40,17,2,0,6,2
95649,24,1,4,0,15,0,3,0,0,0,21,4,0,0,0,0
95652,267,11,49,12,106,9,56,4,37,2,158,57,0,0,0,0
95654,123,4,27,8,30,6,34,0,0,3,63,27,0,0,6,1
95655,75,6,17,0,21,2,23,0,0,2,29,14,0,0,8,0
95658,202,10,37,12,46,7,40,3,13,3,61,39,0,0,0,0
95660,78,3,16,0,30,2,25,0,0,2,39,23,3,0,5,2
95661,72,3,18,3,29,3,17,0,0,0,40,16,0,0,4,2
95664,140,10,28,0,54,6,34,4,13,2,63,30,0,0,0,0
95665,117,1,12,0,49,5,17,3,4,0,55,31,2,0,0,1
95666,94,2,14,0,29,4,14,0,0,1,59,15,0,0,0,2
95667,94,2,14,0,29,4,14,0,0,1,59,15,0,0,0,2
95668,409,24,242,0,42,2,107,7,2,1,65,48,56,0,0,1
95669,142,2,19,6,50,6,15,0,0,0,78,24,0,0,0,0
95670,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
95674,55,3,14,0,16,2,22,0,0,2,20,19,3,0,5,0
95676,528,6,76,0,161,14,48,0,0,2,257,98,0,0,15,2
95677,176,6,29,6,66,4,29,3,7,2,132,31,0,0,0,0
95678,55,3,14,0,16,2,22,0,0,2,20,19,3,0,5,0
95679,227,7,36,0,92,11,42,4,14,2,105,47,0,0,0,1
95681,143,5,32,0,48,5,26,0,0,0,60,30,13,0,1,1
95682,111,4,29,0,34,2,25,1,3,2,71,37,3,0,9,1
95683,302,16,64,0,114,11,66,7,35,3,100,70,0,0,0,0
95684,300,16,64,1,112,11,66,6,35,3,100,69,0,0,0,0
95685,72,7,18,0,22,3,25,1,2,2,36,15,0,0,4,1
95686,55,3,9,0,19,1,15,0,1,1,25,10,2,0,0,1
95687,270,8,38,14,98,7,56,6,28,3,132,59,0,0,5,4
95690,67,1,10,0,30,6,21,2,3,1,29,12,0,0,3,0
95692,157,7,27,0,57,5,35,1,2,2,91,31,4,0,0,0
95693,140,5,23,0,38,4,39,2,5,2,72,33,0,0,10,1
95694,116,5,25,8,49,3,30,1,4,2,81,19,2,0,6,2
95698,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95699,60,2,12,2,19,2,22,0,0,2,24,8,0,0,0,0
95702,95,4,20,4,28,5,18,2,8,0,33,26,0,0,0,0
95703,12,1,2,0,4,0,3,1,0,0,4,3,0,0,0,1
95705,54,3,12,0,19,2,22,0,0,2,18,7,3,0,4,0
95708,156,7,44,8,18,7,38,1,5,1,31,17,26,0,0,1
95709,140,9,27,0,54,2,36,4,8,2,76,30,0,0,0,0
95710,18,3,7,0,8,2,12,0,0,1,7,1,0,0,0,0
95713,108,7,24,9,33,4,31,1,3,2,54,22,0,0,0,1
95714,302,6,40,0,109,5,40,1,4,2,338,42,0,0,22,20
95715,191,8,75,0,27,7,88,3,8,2,22,54,31,0,26,7
95716,175,6,20,0,26,0,19,2,0,0,26,17,46,0,15,0
95717,639,5,110,10,112,12,95,2,23,0,75,122,106,0,0,7
95718,587,5,101,10,98,12,87,1,16,0,65,114,108,0,0,7
95720,129,4,28,0,49,2,27,1,4,2,53,27,3,0,0,2
95722,54,3,12,0,19,2,22,0,0,2,18,7,3,0,4,0
95723,51,4,11,1,15,3,18,1,3,1,24,8,0,0,0,4
95724,331,12,86,0,129,6,61,6,43,3,212,98,12,0,39,2
95725,96,8,20,0,32,4,29,1,1,2,44,18,0,0,8,0
95726,81,3,14,4,35,3,20,1,1,1,57,15,6,0,0,1
95727,99,2,15,5,40,4,21,2,6,1,60,20,0,0,0,1
95728,317,7,37,5,101,4,36,1,4,2,343,36,0,0,0,19
95729,110,12,22,2,42,7,31,9,14,1,27,26,3,0,2,1
95732,136,8,28,0,56,4,38,1,6,2,74,27,0,0,0,3
95734,189,5,42,10,63,5,45,1,8,2,75,44,15,0,9,1
95735,20,1,5,0,7,0,4,0,0,0,8,5,0,0,0,1
95739,217,10,43,18,62,13,54,4,21,3,99,56,0,0,11,1
95740,107,4,18,0,51,3,24,1,5,1,58,19,2,0,0,2
95741,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95744,195,5,25,8,52,8,35,4,13,1,60,25,0,0,0,0
95745,331,11,70,0,84,9,48,7,26,1,138,91,7,0,27,0
95748,95,5,20,1,27,3,21,1,3,1,40,17,0,0,0,0
95749,105,5,20,1,32,3,21,1,3,1,49,21,0,0,0,0
95750,588,8,64,11,242,5,97,8,38,2,352,121,0,0,0,2
95752,200,9,36,0,71,3,39,4,9,2,120,40,0,0,0,0
95754,36,2,5,0,16,2,12,0,0,0,20,4,1,0,0,1
95755,59,3,14,0,16,2,22,0,0,2,22,19,3,0,5,0
95760,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95761,164,12,36,0,66,5,41,5,17,2,74,38,0,0,10,0
95762,65,2,14,0,18,2,23,1,1,2,39,14,0,0,6,0
95763,96,5,24,1,39,3,30,1,2,2,53,20,2,0,0,0
95764,352,11,55,0,135,11,51,3,15,2,258,84,0,0,0,0
95765,134,5,21,8,44,5,25,2,6,0,78,23,26,0,0,3
95767,85,5,24,6,29,3,30,1,2,2,42,18,2,0,6,3
95768,60,5,14,0,10,2,15,0,0,1,18,11,0,0,0,2
95769,141,5,27,8,56,5,35,5,7,2,85,32,2,0,3,0
95771,33,3,7,2,13,2,10,1,3,0,13,7,0,0,1,0
95772,263,5,44,0,99,9,49,2,10,2,198,48,13,0,0,4
95773,147,5,30,10,48,9,42,3,13,2,70,32,0,0,6,0
95774,128,1,10,0,45,5,10,0,0,0,80,33,11,0,0,1
95775,125,7,25,0,47,5,35,1,1,2,67,25,4,0,0,0
95777,129,4,27,8,30,6,29,3,11,2,51,26,0,0,0,0
95778,85,5,24,6,29,3,30,1,2,2,41,18,2,0,3,0
95779,244,12,52,11,70,7,58,4,23,3,106,62,0,0,0,1
95781,142,7,26,0,48,5,35,1,2,2,77,28,4,0,0,0
95782,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
95783,154,9,27,0,53,6,39,4,10,2,57,29,0,0,0,1
95784,184,8,29,0,81,7,43,3,10,2,114,40,0,0,8,4
95785,135,4,23,9,51,5,39,1,3,2,80,27,0,0,2,7
95786,71,2,12,0,19,2,15,0,0,1,38,19,0,0,3,0
95788,487,27,247,0,71,2,108,9,7,1,93,70,56,0,0,1
95789,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95790,56,2,11,0,19,2,15,0,0,1,30,11,1,0,6,1
95792,111,2,8,0,23,0,17,0,0,0,27,9,15,0,0,4
95793,31,2,6,0,11,0,9,1,3,0,19,11,0,0,0,6
95794,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
95796,144,5,29,10,46,9,42,3,13,2,70,31,0,0,6,0
95799,67,3,14,0,23,2,23,0,0,2,30,20,3,0,5,0
95800,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
95801,117,4,22,0,45,5,34,2,5,2,109,28,0,0,5,0
95802,264,7,23,7,98,7,18,3,12,0,114,62,4,0,0,0
95803,121,3,24,7,45,2,24,2,4,2,79,23,0,0,0,7
95804,135,6,27,0,49,8,27,3,11,2,75,32,0,0,4,0
95806,107,4,18,0,51,3,24,1,5,1,58,19,2,0,0,2
95807,158,8,31,0,57,4,44,1,2,2,65,34,0,0,1,6
95809,117,9,25,0,42,5,31,3,8,3,47,26,0,0,0,0
95810,56,2,11,0,19,2,15,0,0,1,30,11,1,0,6,1
95812,121,5,25,0,44,3,24,1,3,1,84,29,0,0,8,5
95813,100,4,23,0,45,4,33,1,5,2,57,18,2,0,4,3
95814,724,12,97,10,186,8,90,0,0,3,370,145,39,0,0,35
95816,153,5,27,7,58,3,24,1,9,1,72,31,2,0,0,2
95817,147,5,30,10,48,9,42,3,11,2,71,32,0,0,6,0
95818,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
95819,55,3,14,0,17,2,22,0,0,2,20,19,3,0,5,0
95820,247,8,46,0,92,13,57,7,14,2,107,47,0,0,0,1
95822,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95823,55,3,14,0,16,2,22,0,0,2,20,19,3,0,5,0
95824,447,6,62,0,199,8,49,3,29,2,292,94,7,0,14,2
95825,188,10,33,11,39,7,37,3,12,3,51,33,0,0,0,0
95826,67,3,14,0,23,2,23,0,0,2,30,20,3,0,5,0
95828,80,6,19,2,19,4,25,1,5,1,18,14,0,0,0,0
95829,72,6,18,0,22,2,21,0,0,2,40,13,0,0,4,0
95831,139,8,24,0,57,4,37,2,4,2,82,25,0,0,0,4
95832,516,11,80,0,215,4,48,5,17,2,390,91,28,0,2,18
95833,121,9,29,9,33,5,33,3,10,3,47,29,0,0,0,1
95834,45,2,11,0,14,2,21,0,0,2,21,6,0,0,4,1
95835,329,9,50,13,149,3,53,5,24,1,264,68,3,0,0,2
95836,77,4,20,0,23,2,21,0,0,2,46,16,0,0,8,0
95837,123,9,22,0,44,4,27,4,7,2,60,23,0,0,8,2
95838,182,17,86,0,30,17,97,1,4,4,44,23,4,0,10,2
95840,270,9,34,15,70,4,54,3,6,2,89,33,8,0,0,0
95843,54,3,12,0,19,2,22,0,0,2,18,7,3,0,4,0
95844,60,2,13,0,14,2,22,1,0,2,25,13,0,0,6,0
95846,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
95847,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95848,232,5,33,0,55,4,26,6,20,0,83,44,8,0,12,2
95849,95,2,15,4,23,4,20,1,1,0,40,25,0,0,0,3
95850,94,2,15,4,23,4,19,1,1,0,40,25,0,0,0,2
95851,222,2,25,5,45,5,23,2,4,0,177,39,0,0,0,3
95852,593,12,94,8,173,6,67,3,10,2,350,145,38,0,0,29
95854,263,5,44,0,99,9,49,2,10,2,198,48,13,0,0,4
95855,90,4,11,0,38,3,9,3,8,0,40,19,0,0,0,0
95856,30,2,5,2,11,2,7,1,2,0,15,6,0,0,0,2
95859,130,4,25,4,47,6,19,1,6,1,77,29,0,0,3,0
95861,36,2,5,0,16,2,12,0,0,0,20,4,1,0,0,1
95862,65,2,14,0,18,2,23,1,1,2,39,14,0,0,6,0
95863,7,1,2,0,1,0,0,0,0,0,4,4,1,0,0,1
95866,147,5,30,10,48,9,42,3,11,2,71,32,0,0,6,0
95867,91,7,22,8,26,3,25,0,0,2,40,19,0,0,0,0
95870,145,8,27,0,58,4,37,2,5,2,84,27,0,0,0,4
95872,264,13,46,17,70,13,68,4,12,2,99,46,14,0,0,0
95875,92,8,20,0,35,4,28,1,1,2,48,18,0,0,4,1
95877,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95878,107,9,25,0,36,3,28,4,6,2,60,25,0,0,8,0
95879,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95880,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
95882,312,4,49,18,117,6,65,5,27,2,162,71,4,0,11,10
95883,67,4,17,0,21,2,22,0,0,2,35,12,0,0,6,0
95884,36,2,5,0,16,2,12,0,0,0,20,4,1,0,0,1
95885,91,4,20,6,26,2,31,0,0,2,41,16,2,0,4,5
95886,324,9,100,14,105,11,44,11,16,2,83,60,3,0,1,0
95888,45,3,8,0,15,0,7,1,2,0,16,7,0,0,1,0
95891,1414,17,243,0,526,42,121,19,120,3,802,260,272,0,3,33
95892,1094,23,277,56,356,52,184,19,117,3,397,236,21,0,1,3
95895,266,5,28,0,74,5,11,6,8,0,206,47,0,0,8,0
95896,37,2,5,0,17,2,12,0,0,0,23,4,1,0,0,1
95898,280,11,50,0,118,10,52,4,13,2,140,65,0,0,10,1
95900,70,4,15,0,20,0,16,2,4,0,27,16,0,0,4,0
95903,101,3,19,5,42,3,25,2,7,1,60,24,0,0,2,0
95904,98,3,16,4,30,3,18,2,10,1,56,21,0,0,4,0
95905,159,9,27,12,39,7,33,3,6,2,55,27,0,0,0,0
95906,783,30,320,0,124,2,121,7,37,1,173,149,75,0,0,1
95907,35,1,4,4,11,2,7,1,3,0,14,10,7,0,0,3
95912,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
95913,182,9,30,9,39,6,37,3,11,3,52,30,0,0,0,0
95915,96,8,20,0,32,4,29,1,1,2,44,18,0,0,8,0
95917,109,6,23,6,33,3,31,1,4,2,74,27,0,0,4,2
95919,150,3,19,0,46,8,25,1,4,1,68,29,0,0,5,5
95920,75,12,19,8,28,1,17,2,3,0,14,24,2,0,0,0
95921,18,1,4,0,6,1,3,0,0,0,10,4,3,0,1,0
95922,150,6,23,6,51,10,41,1,3,2,135,29,2,0,4,2
95923,55,3,14,0,16,2,22,0,0,2,22,19,3,0,5,0
95926,66,3,14,0,22,2,23,0,0,2,29,20,3,0,5,1
95927,36,2,5,0,16,2,12,0,0,0,20,4,1,0,0,1
95929,97,7,21,7,28,3,27,1,1,2,46,19,0,0,0,2
95931,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
95932,134,5,29,0,29,5,29,0,0,1,73,43,0,0,5,2
95936,83,6,18,0,31,2,24,0,0,2,47,17,0,0,0,0
95937,163,5,25,17,65,9,34,3,24,1,91,31,0,0,0,2
95938,66,3,14,0,24,2,23,0,0,2,32,19,3,0,5,0
95939,95,8,21,0,27,4,30,3,6,2,37,21,0,0,9,0
95940,100,3,16,0,53,6,13,3,13,0,66,25,11,0,2,4
95942,155,9,25,5,38,6,27,2,6,1,54,29,0,0,0,1
95943,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95945,94,2,14,0,29,4,14,0,0,1,59,15,0,0,0,2
95946,148,5,30,10,48,9,42,3,13,2,72,32,0,0,6,0
95947,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
95948,536,18,70,14,185,10,66,10,36,2,236,92,0,0,0,0
95949,129,9,26,0,47,5,38,4,7,2,65,32,0,0,4,0
95952,110,6,26,4,37,6,22,3,8,1,47,24,0,0,0,2
95953,146,9,33,0,40,4,31,4,12,2,65,37,0,0,9,1
95954,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
95956,48,3,11,0,13,2,21,0,0,2,20,6,0,0,4,0
95957,102,5,21,5,41,3,28,0,0,2,58,15,2,0,3,1
95959,154,7,29,0,55,7,31,3,10,2,67,28,0,0,8,2
95961,87,4,21,0,25,5,32,3,6,2,41,23,0,0,9,0
95962,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95963,109,3,18,0,32,0,16,6,6,1,47,17,0,0,0,1
95964,71,3,16,2,22,4,22,1,5,1,37,30,0,0,4,2
95965,96,2,11,4,34,4,13,1,2,0,55,15,1,0,1,1
95967,177,6,35,0,74,7,45,4,20,2,99,43,0,0,8,0
95968,67,3,14,0,23,2,23,0,0,2,30,20,3,0,5,0
95969,925,8,145,2,304,2,36,4,69,0,621,181,253,0,2,27
95970,70,3,14,0,23,2,23,0,0,2,30,20,3,0,5,0
95971,226,6,35,14,80,8,40,3,14,2,96,39,6,0,0,0
95973,177,9,30,10,34,6,35,3,11,3,47,30,0,0,0,1
95975,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
95976,8,1,2,0,2,0,1,0,0,0,1,3,0,0,1,0
95977,148,2,19,0,34,2,19,0,0,1,81,45,0,0,10,0
95978,283,5,34,0,80,3,38,7,15,2,197,52,0,0,11,9
95979,75,4,17,0,32,2,24,1,2,2,44,13,0,0,4,0
95980,157,3,37,0,58,0,23,1,7,0,79,36,4,0,0,1
95981,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
95982,176,6,29,0,72,4,29,3,7,2,135,31,0,0,12,0
95983,233,10,44,16,79,12,42,5,15,2,106,48,0,0,0,2
95984,254,3,39,0,77,5,49,2,8,3,92,35,4,0,17,2
95985,77,4,21,0,32,3,26,1,1,2,43,16,2,0,6,0
95986,97,8,24,0,24,2,23,4,6,2,51,28,0,0,8,0
95987,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
95988,118,7,25,10,37,4,31,1,3,2,69,24,0,0,0,2
95989,264,5,44,0,99,9,49,2,10,2,198,48,13,0,0,4
95990,59,5,12,0,19,3,14,1,1,0,36,11,0,0,2,0
95991,48,4,13,0,12,2,21,0,0,2,18,8,0,0,4,0
95992,162,6,31,0,57,4,39,2,7,3,64,33,0,0,4,2
95995,82,3,12,4,28,6,16,1,2,0,38,18,1,0,0,1
95998,55,3,14,0,16,2,22,0,0,2,20,19,3,0,5,0
95999,138,7,27,0,50,7,49,1,1,3,55,27,0,0,10,0
96000,88,6,19,0,33,2,28,0,0,2,45,17,0,0,0,0
96001,62,3,14,0,26,2,24,0,0,2,30,11,4,0,4,0
96002,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
96003,83,5,23,0,34,3,30,1,2,2,40,17,2,0,6,0
96006,182,5,35,9,71,7,36,1,9,1,145,36,0,0,0,0
96007,382,18,68,20,129,14,72,5,24,3,167,80,0,0,0,0
96008,264,5,44,0,99,9,49,2,10,2,198,48,13,0,0,4
96009,86,5,24,6,29,3,30,1,2,2,41,18,2,0,3,0
96010,226,7,29,0,95,5,39,1,8,2,118,35,0,0,8,8
96011,16,1,3,0,8,0,2,0,0,0,10,4,0,0,0,0
96013,88,5,23,4,33,3,30,2,3,2,45,19,2,0,0,0
96014,226,14,47,0,75,8,55,3,14,2,77,46,0,0,16,3
96016,233,4,38,0,74,10,44,3,12,0,118,51,27,0,9,3
96017,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96019,284,6,42,0,99,3,48,12,23,2,164,61,0,0,13,7
96020,202,9,31,0,94,7,38,4,13,2,125,37,0,0,9,3
96022,135,6,29,9,43,5,33,4,10,2,55,30,2,0,0,1
96023,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
96026,65,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
96027,58,2,12,0,34,1,8,0,0,0,43,11,0,0,0,2
96031,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96033,86,5,24,6,29,3,30,1,2,2,42,18,2,0,6,0
96034,112,4,26,8,32,6,35,3,15,2,52,24,2,0,7,3
96035,147,5,27,0,41,7,31,1,9,2,81,26,0,0,4,3
96036,76,1,11,0,24,4,18,0,0,1,37,17,0,0,2,0
96037,270,17,59,0,99,12,57,4,27,3,103,60,2,0,13,5
96039,74,5,19,0,22,5,26,2,5,1,26,17,0,0,0,0
96042,120,9,28,9,33,5,33,3,10,3,46,28,0,0,0,4
96044,164,6,29,11,40,3,29,0,0,2,68,29,0,0,0,1
96047,299,3,35,6,91,5,39,3,10,1,166,60,1,0,3,3
96048,129,6,26,0,42,8,47,2,4,2,45,25,0,0,0,2
96050,112,1,11,1,67,1,5,0,0,0,79,26,0,0,0,0
96051,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
96054,552,16,118,44,195,37,156,13,90,2,124,128,29,0,0,0
96055,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
96056,55,3,14,0,16,2,22,0,0,2,20,19,3,0,5,0
96057,111,7,22,0,33,2,25,1,1,2,87,21,0,0,9,1
96058,236,9,42,0,85,9,48,4,17,2,136,51,0,0,4,1
96060,41,3,13,0,12,2,17,1,4,1,15,8,0,0,0,3
96062,83,1,7,0,17,2,1,1,5,0,17,14,16,0,0,0
96064,112,4,27,7,41,6,31,1,5,2,68,19,0,0,6,3
96065,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96066,104,8,24,0,40,4,31,1,3,2,53,22,0,0,0,1
96067,92,4,23,7,32,5,30,1,2,2,46,20,0,0,3,0
96068,29,1,2,0,12,1,3,1,1,0,15,6,3,0,0,0
96070,54,3,12,0,19,2,22,0,0,2,18,7,3,0,4,0
96071,88,5,24,0,36,3,30,1,2,2,43,18,2,0,6,2
96073,252,2,36,0,69,5,27,4,9,0,79,54,0,0,15,0
96074,28,2,3,0,11,0,5,2,2,0,13,4,0,0,0,0
96075,225,11,41,9,66,5,47,1,7,2,94,46,0,0,1,3
96076,109,10,24,0,39,6,32,4,13,3,47,23,0,0,8,0
96077,138,9,26,9,35,5,32,1,2,2,53,24,0,0,0,0
96078,105,4,18,7,42,3,24,1,6,1,55,19,2,0,0,2
96079,56,2,12,0,11,2,21,0,0,2,14,9,0,0,5,0
96080,174,1,24,0,59,9,37,5,11,1,117,37,0,0,4,7
96081,97,7,21,7,28,3,27,1,1,2,46,19,0,0,0,2
96082,77,3,17,4,20,2,27,1,2,2,29,27,3,0,0,1
96083,270,15,49,0,99,7,48,3,13,2,138,63,1,0,6,2
96084,167,7,69,0,20,3,79,3,8,2,22,48,32,0,26,7
96085,388,5,38,7,179,8,27,11,35,0,159,75,0,0,0,0
96086,70,3,16,4,25,2,21,1,2,2,44,13,0,0,0,0
96087,99,5,24,1,42,3,30,1,2,2,55,20,2,0,6,0
96088,108,1,16,0,43,11,24,2,11,1,34,20,0,0,1,3
96090,150,8,40,0,55,5,55,1,3,4,79,40,5,0,11,0
96093,105,5,22,7,22,2,22,0,0,1,45,23,5,0,2,1
96094,156,11,37,10,41,7,46,4,18,4,59,39,0,0,0,0
96095,252,1,35,15,83,5,41,1,20,1,165,82,0,0,1,0
96097,165,12,34,7,42,9,52,2,8,1,52,30,6,0,0,0
96099,883,9,63,11,200,9,40,4,30,0,537,111,36,0,0,17
96101,55,3,14,0,16,2,22,0,0,2,22,19,3,0,5,0
96102,200,7,26,0,48,4,28,10,28,2,63,31,1,0,0,2
96103,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
96104,206,7,28,0,103,7,40,1,1,2,123,24,7,0,10,66
96106,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96107,37,2,5,0,17,2,12,0,0,0,23,4,1,0,0,1
96108,99,5,18,0,27,4,26,2,2,2,62,20,0,0,5,0
96109,86,5,24,6,29,3,30,1,2,2,42,18,2,0,6,0
96110,48,4,13,0,12,2,21,0,0,2,17,8,0,0,4,0
96111,65,3,13,0,24,2,23,0,0,2,31,18,3,0,4,0
96112,65,3,13,0,24,2,23,0,0,2,31,18,3,0,4,0
96114,1249,6,161,0,405,4,43,9,83,0,858,253,292,0,3,59
96115,58,3,13,0,16,2,22,0,0,2,20,13,3,0,4,0
96118,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96120,146,5,27,0,40,7,31,1,9,2,80,26,0,0,4,3
96122,55,3,14,0,16,2,22,0,0,2,22,19,3,0,5,0
96123,127,6,23,0,40,4,31,1,1,2,52,22,0,0,11,0
96124,37,2,5,0,17,2,12,0,0,0,23,4,1,0,0,1
96125,349,10,68,0,119,13,65,7,22,2,151,78,4,0,33,5
96126,107,6,26,4,36,6,22,3,9,1,42,24,0,0,0,2
96127,97,7,21,7,28,3,27,1,1,2,46,19,0,0,0,2
96130,71,4,21,0,26,2,23,1,2,2,36,16,0,0,6,0
96131,48,3,12,0,12,2,22,0,0,2,19,11,0,0,4,1
96134,75,4,16,0,23,2,23,2,7,2,49,17,0,0,4,6
96136,60,6,15,0,15,2,21,0,0,2,27,10,0,0,8,0
96138,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96139,116,4,19,8,46,4,27,1,6,1,60,20,2,0,0,2
96140,277,9,37,0,98,14,54,12,18,2,105,57,0,0,6,0
96142,110,8,28,0,32,2,33,2,6,3,65,28,0,0,9,0
96143,83,6,20,5,19,2,23,0,0,2,34,17,0,0,0,0
96144,144,9,31,0,51,7,44,3,11,3,60,35,0,0,0,3
96145,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
96146,175,11,38,0,58,6,36,2,12,2,70,37,0,0,12,3
96147,242,5,41,12,83,6,47,2,4,2,131,42,13,0,2,6
96148,260,5,43,14,89,8,50,3,8,2,135,45,13,0,2,6
96150,270,18,60,0,95,9,56,4,30,3,98,67,4,0,0,0
96152,79,6,25,0,31,1,19,4,13,1,40,23,0,0,7,2
96153,57,2,11,0,16,2,15,0,0,1,25,13,0,0,1,0
96154,264,9,49,0,112,9,48,10,24,2,132,65,0,0,3,5
96155,84,7,23,0,24,2,23,2,4,2,43,23,0,0,4,0
96156,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
96160,128,5,24,0,44,7,34,1,4,2,70,20,0,0,6,4
96161,313,2,31,0,64,5,29,4,10,0,200,48,0,0,0,5
96163,62,4,13,0,15,2,23,0,0,2,29,20,0,0,5,0
96164,108,5,26,0,41,3,36,1,2,2,49,23,2,0,7,5
96165,305,4,42,0,76,6,45,1,22,3,141,53,2,0,0,4
96166,118,7,25,10,37,4,31,1,3,2,69,24,0,0,0,2
96167,75,6,17,0,25,2,23,0,0,2,37,14,0,0,8,1
96168,179,6,35,0,76,7,45,4,20,2,100,44,0,0,8,0
96169,142,14,34,0,48,7,41,3,12,3,46,32,0,0,4,0
96170,68,3,14,0,33,0,10,1,9,0,34,15,0,0,0,0
96171,66,2,21,1,22,1,8,2,13,0,19,25,27,0,0,0
96172,450,3,31,6,202,8,36,1,4,1,351,57,4,0,0,3
96174,67,3,14,0,23,2,23,0,0,2,30,20,3,0,5,0
96175,81,5,19,6,19,4,27,1,2,2,33,15,0,0,4,1
96176,664,5,66,8,208,9,74,4,16,1,411,118,11,0,0,10
96177,25,2,5,1,3,1,7,0,0,0,3,3,1,0,0,1
96178,30,2,6,1,5,1,9,0,0,0,6,4,1,0,0,2
96179,230,7,32,0,81,0,33,3,12,0,123,52,7,0,0,3
96180,171,7,33,7,41,2,32,0,3,2,61,28,0,0,0,1
96182,141,9,24,0,55,5,26,2,6,0,65,27,0,0,7,3
96183,66,3,14,0,24,2,23,0,0,2,31,19,3,0,5,0
96185,177,6,35,0,74,7,45,4,20,2,99,43,0,0,8,0
96186,235,2,20,0,74,10,35,9,22,0,81,37,3,0,6,0
96187,243,2,24,0,81,9,30,9,22,0,87,41,4,0,6,0
96188,63,4,14,0,15,2,22,0,0,2,40,13,0,0,4,1
96189,136,6,27,9,50,4,35,2,2,2,83,29,2,0,0,1
96190,55,3,14,0,16,2,22,0,0,2,20,19,3,0,5,0
96191,76,6,17,0,22,2,23,0,0,2,35,14,0,0,8,0
96192,333,9,37,25,115,24,49,6,11,0,154,71,1,0,1,1
96193,84,7,23,0,24,2,23,2,4,2,43,23,0,0,4,0
96194,176,6,29,0,72,4,29,3,7,2,132,31,0,0,12,0
96195,116,7,22,6,24,2,26,0,0,2,38,18,2,0,0,0
96196,189,5,30,0,64,9,39,1,8,2,93,27,0,0,6,3
96198,86,2,15,0,19,2,18,0,0,1,95,29,1,0,7,8
96199,162,4,29,0,63,4,36,2,7,3,155,31,0,0,7,0
96200,183,9,31,12,50,7,37,3,6,2,71,33,0,0,0,2
96201,860,17,95,14,180,14,116,7,23,4,248,87,20,0,0,9
96202,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
96203,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
96204,140,5,23,0,38,4,39,2,5,2,72,33,0,0,10,1
96205,170,6,34,0,64,4,32,1,3,2,97,34,17,0,10,1
96206,170,6,34,0,64,4,32,1,3,2,97,34,17,0,10,1
96207,170,6,34,0,64,4,32,1,3,2,97,34,17,0,10,1
