_id,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions
95493,19,6,23,3,27,2,2,2
95494,99,0,185,15,95,12,36,2
95495,11,0,21,1,8,2,3,0
95496,63,17,128,11,63,2,12,2
95497,5,2,16,2,16,0,0,0
95498,24,0,35,3,30,1,2,2
95499,41,0,95,9,52,2,9,2
95500,44,0,106,9,54,5,26,2
95501,85,14,369,11,82,5,18,2
95502,101,20,426,17,96,6,32,2
95503,79,12,380,9,74,3,13,2
95504,27,0,70,7,35,3,7,1
95506,30,0,85,0,0,0,0,0
95507,2,0,7,0,2,0,0,0
95508,14,0,18,2,22,1,0,2
95509,24,0,35,3,30,1,2,2
95511,19,0,21,4,26,0,0,2
95512,22,0,47,5,27,2,2,1
95515,10,0,26,1,12,0,0,0
95516,23,7,39,4,30,1,2,2
95517,16,0,23,4,12,1,2,0
95518,88,0,119,20,66,8,50,1
95519,24,6,29,3,30,1,2,2
95520,14,0,29,4,14,0,0,1
95521,45,11,73,6,47,2,11,2
95523,2,0,2,0,2,0,0,0
95524,30,10,48,9,42,3,13,2
95526,17,0,39,2,20,1,3,1
95528,115,0,276,1,33,6,66,0
95529,17,0,24,2,23,0,0,2
95530,13,0,34,2,24,1,3,1
95531,18,0,51,3,24,1,5,1
95532,29,9,35,4,32,3,11,3
95533,28,9,39,5,37,1,5,2
95534,23,0,50,4,28,4,7,2
95535,34,11,53,6,42,6,18,2
95537,30,10,48,9,42,3,13,2
95541,16,7,38,3,25,1,4,1
95542,16,0,40,5,15,3,6,0
95544,13,0,12,2,21,0,0,2
95545,111,25,90,30,63,6,28,1
95550,29,13,42,7,36,3,17,2
95551,14,0,23,2,23,0,0,2
95552,22,0,72,7,33,6,18,0
95554,10,0,16,0,7,2,6,0
95555,19,0,20,2,25,1,3,2
95556,21,0,40,4,30,1,2,2
95558,14,0,19,2,18,0,0,1
95559,25,0,70,2,25,1,3,1
95560,8,0,18,0,16,1,2,0
95561,18,4,23,1,14,0,0,0
95562,3,0,3,0,1,0,0,0
95563,27,0,54,5,35,1,2,2
95564,31,0,64,3,30,3,11,2
95565,32,0,77,5,27,4,11,0
95567,14,0,16,2,22,0,0,2
95568,34,15,48,8,40,5,17,3
95569,20,0,32,2,25,1,1,2
95570,14,3,12,4,14,1,4,0
95571,29,0,89,2,26,2,12,2
95572,29,0,69,7,34,1,3,2
95574,11,6,31,2,14,3,5,1
95575,5,0,10,0,5,1,2,0
95576,48,8,140,8,43,3,16,1
95577,23,0,35,5,29,3,8,3
95579,26,0,49,5,35,1,2,2
95580,10,0,22,1,8,1,7,0
95582,24,0,59,4,37,3,6,2
95584,34,11,56,7,44,3,11,3
95585,19,0,21,4,26,0,0,2
95586,24,0,35,3,30,1,2,2
95587,19,1,30,1,7,1,2,0
95588,23,0,33,2,22,1,4,1
95589,22,0,21,3,23,1,5,1
95590,30,10,48,9,42,3,13,2
95591,14,0,16,2,22,0,0,2
95592,16,0,20,2,24,0,0,2
95593,19,6,24,2,25,1,1,2
95594,45,0,124,8,50,1,10,4
95595,22,0,75,8,21,5,14,1
95596,17,0,25,2,23,0,0,2
95597,11,0,18,2,22,0,0,2
95598,24,0,35,3,30,1,2,2
95600,44,7,61,6,43,2,20,1
95601,10,0,31,2,18,1,0,1
95602,54,0,139,11,51,1,9,2
95603,29,0,72,4,28,3,7,2
95607,31,0,54,5,35,3,13,2
95608,48,0,166,6,49,5,30,2
95609,22,0,35,4,29,2,6,2
95611,7,0,16,0,7,1,4,0
95612,23,0,63,4,25,3,11,2
95618,27,0,55,5,30,4,8,2
95619,36,12,132,10,52,2,14,2
95620,27,0,36,3,31,0,0,2
95621,36,0,66,8,39,4,10,2
95624,24,8,42,7,39,3,13,1
95625,22,0,26,3,23,2,4,2
95626,36,0,79,7,36,9,17,2
95627,31,10,35,6,35,3,11,3
95628,28,0,52,3,31,1,4,2
95629,14,0,16,2,22,0,0,2
95630,63,0,200,14,59,8,36,3
95631,4,0,16,0,5,3,3,0
95632,27,8,57,5,35,6,8,2
95633,24,0,35,3,30,1,2,2
95634,15,0,42,4,9,5,9,0
95635,14,0,17,0,15,1,2,0
95636,22,0,56,12,17,1,12,0
95637,1,0,3,1,1,1,1,0
95638,8,0,330,0,7,7,7,0
95639,22,0,37,3,14,1,9,0
95640,22,7,47,3,24,1,5,1
95644,11,0,17,2,21,0,0,2
95645,24,6,29,3,30,1,2,2
95647,23,0,34,3,29,1,1,2
95649,4,0,15,0,3,0,0,0
95652,49,12,106,9,56,4,37,2
95654,27,8,30,6,34,0,0,3
95655,17,0,21,2,23,0,0,2
95658,37,12,46,7,40,3,13,3
95660,16,0,30,2,25,0,0,2
95661,18,3,29,3,17,0,0,0
95664,28,0,54,6,34,4,13,2
95665,12,0,49,5,17,3,4,0
95666,14,0,29,4,14,0,0,1
95667,14,0,29,4,14,0,0,1
95668,242,0,42,2,107,7,2,1
95669,19,6,50,6,15,0,0,0
95670,24,6,29,3,30,1,2,2
95674,14,0,16,2,22,0,0,2
95676,76,0,161,14,48,0,0,2
95677,29,6,66,4,29,3,7,2
95678,14,0,16,2,22,0,0,2
95679,36,0,92,11,42,4,14,2
95681,32,0,48,5,26,0,0,0
95682,29,0,34,2,25,1,3,2
95683,64,0,114,11,66,7,35,3
95684,64,1,112,11,66,6,35,3
95685,18,0,22,3,25,1,2,2
95686,9,0,19,1,15,0,1,1
95687,38,14,98,7,56,6,28,3
95690,10,0,30,6,21,2,3,1
95692,27,0,57,5,35,1,2,2
95693,23,0,38,4,39,2,5,2
95694,25,8,49,3,30,1,4,2
95698,24,0,35,3,30,1,2,2
95699,12,2,19,2,22,0,0,2
95702,20,4,28,5,18,2,8,0
95703,2,0,4,0,3,1,0,0
95705,12,0,19,2,22,0,0,2
95708,44,8,18,7,38,1,5,1
95709,27,0,54,2,36,4,8,2
95710,7,0,8,2,12,0,0,1
95713,24,9,33,4,31,1,3,2
95714,40,0,109,5,40,1,4,2
95715,75,0,27,7,88,3,8,2
95716,20,0,26,0,19,2,0,0
95717,110,10,112,12,95,2,23,0
95718,101,10,98,12,87,1,16,0
95720,28,0,49,2,27,1,4,2
95722,12,0,19,2,22,0,0,2
95723,11,1,15,3,18,1,3,1
95724,86,0,129,6,61,6,43,3
95725,20,0,32,4,29,1,1,2
95726,14,4,35,3,20,1,1,1
95727,15,5,40,4,21,2,6,1
95728,37,5,101,4,36,1,4,2
95729,22,2,42,7,31,9,14,1
95732,28,0,56,4,38,1,6,2
95734,42,10,63,5,45,1,8,2
95735,5,0,7,0,4,0,0,0
95739,43,18,62,13,54,4,21,3
95740,18,0,51,3,24,1,5,1
95741,24,0,35,3,30,1,2,2
95744,25,8,52,8,35,4,13,1
95745,70,0,84,9,48,7,26,1
95748,20,1,27,3,21,1,3,1
95749,20,1,32,3,21,1,3,1
95750,64,11,242,5,97,8,38,2
95752,36,0,71,3,39,4,9,2
95754,5,0,16,2,12,0,0,0
95755,14,0,16,2,22,0,0,2
95760,24,0,35,3,30,1,2,2
95761,36,0,66,5,41,5,17,2
95762,14,0,18,2,23,1,1,2
95763,24,1,39,3,30,1,2,2
95764,55,0,135,11,51,3,15,2
95765,21,8,44,5,25,2,6,0
95767,24,6,29,3,30,1,2,2
95768,14,0,10,2,15,0,0,1
95769,27,8,56,5,35,5,7,2
95771,7,2,13,2,10,1,3,0
95772,44,0,99,9,49,2,10,2
95773,30,10,48,9,42,3,13,2
95774,10,0,45,5,10,0,0,0
95775,25,0,47,5,35,1,1,2
95777,27,8,30,6,29,3,11,2
95778,24,6,29,3,30,1,2,2
95779,52,11,70,7,58,4,23,3
95781,26,0,48,5,35,1,2,2
95782,14,0,24,2,23,0,0,2
95783,27,0,53,6,39,4,10,2
95784,29,0,81,7,43,3,10,2
95785,23,9,51,5,39,1,3,2
95786,12,0,19,2,15,0,0,1
95788,247,0,71,2,108,9,7,1
95789,24,0,35,3,30,1,2,2
95790,11,0,19,2,15,0,0,1
95792,8,0,23,0,17,0,0,0
95793,6,0,11,0,9,1,3,0
95794,30,10,48,9,42,3,13,2
95796,29,10,46,9,42,3,13,2
95799,14,0,23,2,23,0,0,2
95800,29,7,42,7,40,4,11,2
95801,22,0,45,5,34,2,5,2
95802,23,7,98,7,18,3,12,0
95803,24,7,45,2,24,2,4,2
95804,27,0,49,8,27,3,11,2
95806,18,0,51,3,24,1,5,1
95807,31,0,57,4,44,1,2,2
95809,25,0,42,5,31,3,8,3
95810,11,0,19,2,15,0,0,1
95812,25,0,44,3,24,1,3,1
95813,23,0,45,4,33,1,5,2
95814,97,10,186,8,90,0,0,3
95816,27,7,58,3,24,1,9,1
95817,30,10,48,9,42,3,11,2
95818,29,7,42,7,40,4,11,2
95819,14,0,17,2,22,0,0,2
95820,46,0,92,13,57,7,14,2
95822,24,0,35,3,30,1,2,2
95823,14,0,16,2,22,0,0,2
95824,62,0,199,8,49,3,29,2
95825,33,11,39,7,37,3,12,3
95826,14,0,23,2,23,0,0,2
95828,19,2,19,4,25,1,5,1
95829,18,0,22,2,21,0,0,2
95831,24,0,57,4,37,2,4,2
95832,80,0,215,4,48,5,17,2
95833,29,9,33,5,33,3,10,3
95834,11,0,14,2,21,0,0,2
95835,50,13,149,3,53,5,24,1
95836,20,0,23,2,21,0,0,2
95837,22,0,44,4,27,4,7,2
95838,86,0,30,17,97,1,4,4
95840,34,15,70,4,54,3,6,2
95843,12,0,19,2,22,0,0,2
95844,13,0,14,2,22,1,0,2
95846,14,0,24,2,23,0,0,2
95847,24,0,35,3,30,1,2,2
95848,33,0,55,4,26,6,20,0
95849,15,4,23,4,20,1,1,0
95850,15,4,23,4,19,1,1,0
95851,25,5,45,5,23,2,4,0
95852,94,8,173,6,67,3,10,2
95854,44,0,99,9,49,2,10,2
95855,11,0,38,3,9,3,8,0
95856,5,2,11,2,7,1,2,0
95859,25,4,47,6,19,1,6,1
95861,5,0,16,2,12,0,0,0
95862,14,0,18,2,23,1,1,2
95863,2,0,1,0,0,0,0,0
95866,30,10,48,9,42,3,11,2
95867,22,8,26,3,25,0,0,2
95870,27,0,58,4,37,2,5,2
95872,46,17,70,13,68,4,12,2
95875,20,0,35,4,28,1,1,2
95877,24,0,35,3,30,1,2,2
95878,25,0,36,3,28,4,6,2
95879,24,0,35,3,30,1,2,2
95880,14,0,24,2,23,0,0,2
95882,49,18,117,6,65,5,27,2
95883,17,0,21,2,22,0,0,2
95884,5,0,16,2,12,0,0,0
95885,20,6,26,2,31,0,0,2
95886,100,14,105,11,44,11,16,2
95888,8,0,15,0,7,1,2,0
95891,243,0,526,42,121,19,120,3
95892,277,56,356,52,184,19,117,3
95895,28,0,74,5,11,6,8,0
95896,5,0,17,2,12,0,0,0
95898,50,0,118,10,52,4,13,2
95900,15,0,20,0,16,2,4,0
95903,19,5,42,3,25,2,7,1
95904,16,4,30,3,18,2,10,1
95905,27,12,39,7,33,3,6,2
95906,320,0,124,2,121,7,37,1
95907,4,4,11,2,7,1,3,0
95912,29,7,42,7,40,4,11,2
95913,30,9,39,6,37,3,11,3
95915,20,0,32,4,29,1,1,2
95917,23,6,33,3,31,1,4,2
95919,19,0,46,8,25,1,4,1
95920,19,8,28,1,17,2,3,0
95921,4,0,6,1,3,0,0,0
95922,23,6,51,10,41,1,3,2
95923,14,0,16,2,22,0,0,2
95926,14,0,22,2,23,0,0,2
95927,5,0,16,2,12,0,0,0
95929,21,7,28,3,27,1,1,2
95931,1,0,1,0,0,0,0,0
95932,29,0,29,5,29,0,0,1
95936,18,0,31,2,24,0,0,2
95937,25,17,65,9,34,3,24,1
95938,14,0,24,2,23,0,0,2
95939,21,0,27,4,30,3,6,2
95940,16,0,53,6,13,3,13,0
95942,25,5,38,6,27,2,6,1
95943,24,0,35,3,30,1,2,2
95945,14,0,29,4,14,0,0,1
95946,30,10,48,9,42,3,13,2
95947,30,10,48,9,42,3,13,2
95948,70,14,185,10,66,10,36,2
95949,26,0,47,5,38,4,7,2
95952,26,4,37,6,22,3,8,1
95953,33,0,40,4,31,4,12,2
95954,14,0,24,2,23,0,0,2
95956,11,0,13,2,21,0,0,2
95957,21,5,41,3,28,0,0,2
95959,29,0,55,7,31,3,10,2
95961,21,0,25,5,32,3,6,2
95962,24,0,35,3,30,1,2,2
95963,18,0,32,0,16,6,6,1
95964,16,2,22,4,22,1,5,1
95965,11,4,34,4,13,1,2,0
95967,35,0,74,7,45,4,20,2
95968,14,0,23,2,23,0,0,2
95969,145,2,304,2,36,4,69,0
95970,14,0,23,2,23,0,0,2
95971,35,14,80,8,40,3,14,2
95973,30,10,34,6,35,3,11,3
95975,24,0,35,3,30,1,2,2
95976,2,0,2,0,1,0,0,0
95977,19,0,34,2,19,0,0,1
95978,34,0,80,3,38,7,15,2
95979,17,0,32,2,24,1,2,2
95980,37,0,58,0,23,1,7,0
95981,30,10,48,9,42,3,13,2
95982,29,0,72,4,29,3,7,2
95983,44,16,79,12,42,5,15,2
95984,39,0,77,5,49,2,8,3
95985,21,0,32,3,26,1,1,2
95986,24,0,24,2,23,4,6,2
95987,14,0,24,2,23,0,0,2
95988,25,10,37,4,31,1,3,2
95989,44,0,99,9,49,2,10,2
95990,12,0,19,3,14,1,1,0
95991,13,0,12,2,21,0,0,2
95992,31,0,57,4,39,2,7,3
95995,12,4,28,6,16,1,2,0
95998,14,0,16,2,22,0,0,2
95999,27,0,50,7,49,1,1,3
96000,19,0,33,2,28,0,0,2
96001,14,0,26,2,24,0,0,2
96002,30,10,48,9,42,3,13,2
96003,23,0,34,3,30,1,2,2
96006,35,9,71,7,36,1,9,1
96007,68,20,129,14,72,5,24,3
96008,44,0,99,9,49,2,10,2
96009,24,6,29,3,30,1,2,2
96010,29,0,95,5,39,1,8,2
96011,3,0,8,0,2,0,0,0
96013,23,4,33,3,30,2,3,2
96014,47,0,75,8,55,3,14,2
96016,38,0,74,10,44,3,12,0
96017,24,0,35,3,30,1,2,2
96019,42,0,99,3,48,12,23,2
96020,31,0,94,7,38,4,13,2
96022,29,9,43,5,33,4,10,2
96023,14,0,24,2,23,0,0,2
96026,14,0,24,2,23,0,0,2
96027,12,0,34,1,8,0,0,0
96031,24,0,35,3,30,1,2,2
96033,24,6,29,3,30,1,2,2
96034,26,8,32,6,35,3,15,2
96035,27,0,41,7,31,1,9,2
96036,11,0,24,4,18,0,0,1
96037,59,0,99,12,57,4,27,3
96039,19,0,22,5,26,2,5,1
96042,28,9,33,5,33,3,10,3
96044,29,11,40,3,29,0,0,2
96047,35,6,91,5,39,3,10,1
96048,26,0,42,8,47,2,4,2
96050,11,1,67,1,5,0,0,0
96051,14,0,24,2,23,0,0,2
96054,118,44,195,37,156,13,90,2
96055,14,0,24,2,23,0,0,2
96056,14,0,16,2,22,0,0,2
96057,22,0,33,2,25,1,1,2
96058,42,0,85,9,48,4,17,2
96060,13,0,12,2,17,1,4,1
96062,7,0,17,2,1,1,5,0
96064,27,7,41,6,31,1,5,2
96065,24,0,35,3,30,1,2,2
96066,24,0,40,4,31,1,3,2
96067,23,7,32,5,30,1,2,2
96068,2,0,12,1,3,1,1,0
96070,12,0,19,2,22,0,0,2
96071,24,0,36,3,30,1,2,2
96073,36,0,69,5,27,4,9,0
96074,3,0,11,0,5,2,2,0
96075,41,9,66,5,47,1,7,2
96076,24,0,39,6,32,4,13,3
96077,26,9,35,5,32,1,2,2
96078,18,7,42,3,24,1,6,1
96079,12,0,11,2,21,0,0,2
96080,24,0,59,9,37,5,11,1
96081,21,7,28,3,27,1,1,2
96082,17,4,20,2,27,1,2,2
96083,49,0,99,7,48,3,13,2
96084,69,0,20,3,79,3,8,2
96085,38,7,179,8,27,11,35,0
96086,16,4,25,2,21,1,2,2
96087,24,1,42,3,30,1,2,2
96088,16,0,43,11,24,2,11,1
96090,40,0,55,5,55,1,3,4
96093,22,7,22,2,22,0,0,1
96094,37,10,41,7,46,4,18,4
96095,35,15,83,5,41,1,20,1
96097,34,7,42,9,52,2,8,1
96099,63,11,200,9,40,4,30,0
96101,14,0,16,2,22,0,0,2
96102,26,0,48,4,28,10,28,2
96103,24,6,29,3,30,1,2,2
96104,28,0,103,7,40,1,1,2
96106,24,0,35,3,30,1,2,2
96107,5,0,17,2,12,0,0,0
96108,18,0,27,4,26,2,2,2
96109,24,6,29,3,30,1,2,2
96110,13,0,12,2,21,0,0,2
96111,13,0,24,2,23,0,0,2
96112,13,0,24,2,23,0,0,2
96114,161,0,405,4,43,9,83,0
96115,13,0,16,2,22,0,0,2
96118,24,0,35,3,30,1,2,2
96120,27,0,40,7,31,1,9,2
96122,14,0,16,2,22,0,0,2
96123,23,0,40,4,31,1,1,2
96124,5,0,17,2,12,0,0,0
96125,68,0,119,13,65,7,22,2
96126,26,4,36,6,22,3,9,1
96127,21,7,28,3,27,1,1,2
96130,21,0,26,2,23,1,2,2
96131,12,0,12,2,22,0,0,2
96134,16,0,23,2,23,2,7,2
96136,15,0,15,2,21,0,0,2
96138,24,0,35,3,30,1,2,2
96139,19,8,46,4,27,1,6,1
96140,37,0,98,14,54,12,18,2
96142,28,0,32,2,33,2,6,3
96143,20,5,19,2,23,0,0,2
96144,31,0,51,7,44,3,11,3
96145,30,10,48,9,42,3,13,2
96146,38,0,58,6,36,2,12,2
96147,41,12,83,6,47,2,4,2
96148,43,14,89,8,50,3,8,2
96150,60,0,95,9,56,4,30,3
96152,25,0,31,1,19,4,13,1
96153,11,0,16,2,15,0,0,1
96154,49,0,112,9,48,10,24,2
96155,23,0,24,2,23,2,4,2
96156,24,0,35,3,30,1,2,2
96160,24,0,44,7,34,1,4,2
96161,31,0,64,5,29,4,10,0
96163,13,0,15,2,23,0,0,2
96164,26,0,41,3,36,1,2,2
96165,42,0,76,6,45,1,22,3
96166,25,10,37,4,31,1,3,2
96167,17,0,25,2,23,0,0,2
96168,35,0,76,7,45,4,20,2
96169,34,0,48,7,41,3,12,3
96170,14,0,33,0,10,1,9,0
96171,21,1,22,1,8,2,13,0
96172,31,6,202,8,36,1,4,1
96174,14,0,23,2,23,0,0,2
96175,19,6,19,4,27,1,2,2
96176,66,8,208,9,74,4,16,1
96177,5,1,3,1,7,0,0,0
96178,6,1,5,1,9,0,0,0
96179,32,0,81,0,33,3,12,0
96180,33,7,41,2,32,0,3,2
96182,24,0,55,5,26,2,6,0
96183,14,0,24,2,23,0,0,2
96185,35,0,74,7,45,4,20,2
96186,20,0,74,10,35,9,22,0
96187,24,0,81,9,30,9,22,0
96188,14,0,15,2,22,0,0,2
96189,27,9,50,4,35,2,2,2
96190,14,0,16,2,22,0,0,2
96191,17,0,22,2,23,0,0,2
96192,37,25,115,24,49,6,11,0
96193,23,0,24,2,23,2,4,2
96194,29,0,72,4,29,3,7,2
96195,22,6,24,2,26,0,0,2
96196,30,0,64,9,39,1,8,2
96198,15,0,19,2,18,0,0,1
96199,29,0,63,4,36,2,7,3
96200,31,12,50,7,37,3,6,2
96201,95,14,180,14,116,7,23,4
96202,29,7,42,7,40,4,11,2
96203,24,0,35,3,30,1,2,2
96204,23,0,38,4,39,2,5,2
96205,34,0,64,4,32,1,3,2
96206,34,0,64,4,32,1,3,2
96207,34,0,64,4,32,1,3,2
96208,10,3,17,3,6,0,0,0
96209,28,7,98,7,29,6,16,0
96210,34,0,64,4,32,1,3,2
96211,34,0,64,4,32,1,3,2
97001,83,17,99,12,87,5,15,3
97002,40,4,42,2,42,0,1,2
97005,24,0,12,2,13,0,0,1
97007,47,5,77,12,49,4,23,3
97008,36,10,52,4,39,1,6,2
97011,70,4,51,2,96,1,3,2
97012,8,1,15,1,10,1,6,0
97013,52,8,69,7,41,4,10,1
97014,131,7,114,5,136,6,45,0
97015,107,12,154,8,98,1,12,2
97016,49,18,119,15,52,4,22,1
97017,24,8,63,7,29,3,8,1
97020,20,2,18,2,19,1,7,0
97021,95,4,85,12,92,0,0,3
97022,45,11,79,3,34,0,1,2
97023,39,3,36,3,20,0,0,1
97025,32,0,77,6,36,1,3,2
97028,270,0,347,2,68,0,0,1
97029,44,20,81,11,49,5,12,2
97031,58,1,42,3,81,0,0,2
97033,92,0,36,9,95,0,0,2
97034,25,8,28,2,29,0,0,2
97035,49,7,50,3,37,2,9,2
97036,17,4,19,2,21,0,0,2
97037,100,0,69,2,82,0,1,2
97038,77,11,73,8,62,5,10,2
97039,35,0,11,0,22,0,0,0
97041,28,11,41,2,27,0,1,2
97042,24,6,46,4,12,2,3,0
97043,9,2,14,1,10,2,3,0
97044,230,3,278,3,96,1,4,1
97045,81,10,114,11,69,3,15,2
97047,33,0,14,0,30,0,0,0
97048,47,7,44,3,45,1,4,2
97049,100,13,167,10,98,0,2,2
97051,53,6,58,4,47,0,1,2
97052,55,10,75,9,49,4,15,1
97054,14,3,11,2,21,0,0,2
97055,66,4,71,4,64,3,13,1
97056,66,0,57,7,67,0,0,1
97057,57,0,36,2,45,0,2,1
97058,72,13,111,8,72,3,16,2
97059,116,3,99,20,162,4,12,3
97061,66,10,91,6,61,1,6,2
97062,45,4,51,2,42,0,1,2
97063,20,2,20,2,27,1,7,0
97064,205,18,109,41,255,7,37,5
97065,120,18,195,15,67,2,17,1
97066,95,11,260,16,91,17,61,2
97067,48,0,61,2,67,0,0,1
97068,115,0,126,9,187,1,14,2
97069,155,5,135,5,118,2,33,2
97070,40,3,51,2,43,0,1,2
97071,14,3,21,2,21,1,1,2
97072,159,4,117,9,155,0,0,4
97074,38,4,44,2,40,0,1,2
97075,83,0,15,1,71,0,0,4
97076,125,19,194,16,73,2,18,1
97077,24,6,29,3,30,1,2,2
97078,49,4,64,2,44,2,9,2
97079,66,10,91,6,61,1,6,2
97081,22,0,38,5,31,1,1,2
97082,77,14,242,9,75,2,4,2
97083,125,19,194,16,73,2,18,1
97084,81,12,108,7,86,3,9,2
97085,43,0,57,0,35,4,8,1
97086,29,4,31,2,31,0,0,2
97087,111,8,71,4,134,1,2,2
97088,57,2,149,2,68,4,15,1
97089,15,6,31,4,20,1,1,1
97090,91,9,116,5,115,1,20,4
97091,15,0,3,0,6,0,0,0
97093,19,0,23,0,15,0,0,0
97094,27,17,43,9,36,0,0,2
97096,54,8,62,7,41,5,15,1
97097,83,7,82,3,78,1,3,2
97098,212,3,340,12,250,3,11,2
97099,119,15,149,12,94,1,10,3
97100,52,7,53,3,52,1,3,2
97101,26,4,27,2,34,0,0,3
97102,16,0,10,0,15,0,0,0
97103,74,0,11,1,58,1,2,3
97105,54,8,62,7,41,5,15,1
97106,51,24,99,17,61,5,15,2
97107,4,2,14,2,7,0,0,0
97108,109,15,237,15,192,3,10,1
97110,21,2,11,4,28,1,3,1
97112,223,41,353,33,214,18,102,2
97113,21,9,26,4,22,2,4,1
97114,25,0,45,4,35,1,6,2
97115,17,6,34,6,12,0,0,0
97117,41,11,41,7,32,4,6,2
97118,56,9,59,5,67,1,3,2
97119,39,13,144,11,45,3,14,0
97120,20,0,11,0,17,0,0,0
97121,30,4,22,4,20,1,3,1
97123,43,4,41,2,38,0,0,2
97124,6,1,10,1,10,2,3,0
97125,24,0,35,3,30,1,2,2
97126,23,7,36,7,19,1,12,0
97127,17,6,32,3,19,1,3,1
97129,24,6,29,3,30,1,2,2
97130,50,7,52,8,40,4,11,1
97131,22,5,27,3,27,1,2,2
97132,129,0,132,1,124,1,10,2
97133,9,2,14,1,10,2,3,0
97134,17,4,19,2,21,0,0,2
97136,88,14,107,10,91,1,3,2
97137,47,3,45,3,20,0,0,1
97138,83,10,96,6,65,1,7,2
97139,92,7,87,5,102,6,45,0
97140,3,0,7,0,5,0,0,0
97142,16,11,92,5,38,1,2,0
97143,31,4,103,3,34,0,0,1
97144,22,11,29,4,22,2,5,1
97145,107,8,176,3,78,2,9,2
97148,27,10,40,5,35,1,4,2
97149,58,0,51,7,67,0,0,1
97150,56,5,39,5,53,2,7,1
97151,18,0,26,0,13,1,4,1
97152,39,12,65,7,41,4,20,2
97153,49,7,50,7,37,4,10,1
97154,36,7,49,6,19,6,10,0
97156,299,0,380,5,100,0,0,1
97157,178,25,109,46,188,4,23,3
97159,114,2,53,4,101,4,5,2
97160,31,10,57,3,31,1,4,2
97161,40,4,42,2,42,0,1,2
97162,69,12,65,10,112,2,5,2
97163,149,6,89,5,185,6,26,1
97164,51,8,59,7,38,5,14,1
97165,56,9,55,5,48,3,17,2
97166,28,9,32,2,25,0,1,2
97167,63,10,87,9,57,4,19,1
97168,60,4,83,2,43,0,1,2
97171,72,11,82,7,58,3,7,2
97172,236,33,344,31,157,3,31,3
97173,40,3,32,3,23,0,0,1
97175,57,9,61,5,69,1,3,2
97176,25,3,26,3,20,1,4,1
97177,93,12,115,8,87,1,6,2
97179,56,0,58,2,42,0,0,1
97180,62,6,70,4,72,0,2,2
97181,24,6,29,3,30,1,2,2
97182,87,0,69,9,134,1,5,2
97183,12,4,23,4,25,0,0,0
97184,37,9,47,5,38,4,14,3
97185,29,4,32,2,31,0,0,2
97186,42,5,57,5,20,6,32,0
97187,11,1,7,1,17,1,2,0
97193,24,15,42,6,51,1,3,2
97194,36,4,34,2,36,0,1,2
97195,226,0,226,2,64,0,0,1
97196,64,12,118,8,61,8,21,2
97197,48,8,52,7,35,3,10,1
97198,120,5,100,4,72,2,26,2
97199,23,0,48,0,19,0,0,0
97200,86,0,21,1,74,1,2,4
97201,28,10,38,6,35,3,6,2
97203,58,2,63,3,43,2,15,1
97204,48,8,52,7,35,3,10,1
97205,51,12,85,7,39,5,17,2
97206,18,8,44,4,27,1,5,1
97207,21,2,25,2,19,1,5,0
97208,42,7,44,9,42,2,4,1
97209,84,10,105,10,50,5,6,0
97210,22,11,30,4,22,2,5,1
97211,52,8,65,7,39,4,13,1
97212,31,2,37,2,21,1,2,0
97213,34,8,93,7,78,2,14,0
97216,155,0,103,0,116,0,0,0
97217,109,14,113,10,149,0,1,3
97219,93,12,115,8,87,1,6,2
97220,53,8,84,10,33,1,4,1
97221,26,2,29,2,23,0,0,0
97223,49,1,72,3,53,2,8,1
97224,82,8,63,6,58,1,4,1
97225,26,0,24,3,36,1,4,3
97226,49,21,82,13,65,4,19,2
97227,96,5,83,3,69,0,1,2
97228,33,3,59,6,26,2,6,1
97229,18,0,26,0,13,1,4,1
97231,18,10,20,7,36,2,10,2
97232,12,3,22,2,21,0,0,2
97234,75,12,109,8,81,4,15,2
97235,96,3,118,3,122,3,8,1
97236,77,14,102,11,88,1,5,2
97237,44,4,44,2,40,0,2,2
97238,22,0,11,0,19,0,0,0
97240,69,10,94,8,58,5,21,1
97241,21,5,27,3,26,1,1,2
97242,16,4,21,2,21,0,0,2
97243,21,2,32,4,26,2,2,2
97244,59,13,67,8,60,4,13,2
97245,126,0,113,2,107,0,0,2
97247,37,4,36,2,39,1,2,2
97248,17,4,19,2,21,0,0,2
97249,2,0,0,0,2,0,0,0
97250,39,8,43,3,38,4,6,2
97253,17,4,24,2,21,0,0,2
97254,54,8,62,7,41,5,15,1
97257,9,2,14,1,10,2,3,0
97260,150,13,148,9,172,7,49,2
97262,44,4,42,2,40,0,1,2
97263,16,7,22,5,26,1,4,0
97264,52,8,57,7,39,3,10,1
97265,153,6,143,6,207,4,7,2
97266,14,3,17,1,14,1,4,0
97268,46,21,87,12,49,5,12,2
97269,113,11,120,13,113,5,12,3
97270,49,7,52,7,37,4,11,1
97272,17,2,16,2,14,1,6,0
97273,39,0,84,5,47,2,7,2
97274,10,3,37,3,14,0,0,0
97275,14,0,16,2,22,0,0,2
97276,88,16,148,7,83,3,24,2
97277,8,0,257,0,0,0,0,0
97278,28,10,44,9,41,3,12,2
97279,14,0,24,2,23,0,0,2
97280,46,7,44,3,45,1,3,2
97281,39,0,60,2,33,0,0,1
97282,22,5,20,2,27,0,0,2
