_id,Contract_definitions
86709,8
86710,5
86711,10
86712,6
86713,3
86714,3
86715,3
86717,8
86719,4
86720,3
86721,7
86723,5
86726,6
86727,8
86728,16
86729,3
86730,4
86732,3
86733,16
86734,4
86735,3
86737,20
86739,4
86740,4
86742,6
86743,5
86744,5
86745,4
86746,6
86747,16
86748,10
86749,5
86751,10
86752,10
86753,8
86754,8
86756,9
86757,9
86758,8
86759,7
86760,2
86761,8
86762,9
86763,7
86764,8
86765,4
86766,3
86767,9
86769,10
86770,4
86775,14
86776,13
86779,7
86780,3
86781,5
86782,12
86783,5
86784,2
86785,5
86787,1
86789,6
86790,5
86793,5
86796,3
86797,11
86800,11
86802,5
86805,3
86807,1
86808,2
86809,4
86811,21
86812,9
86814,5
86815,3
86816,3
86817,3
86819,5
86820,17
86821,8
86822,5
86825,6
86826,6
86827,2
86828,5
86831,4
86832,5
86833,6
86834,6
86835,6
86836,6
86837,5
86838,3
86839,3
86840,10
86841,5
86842,3
86843,10
86844,3
86845,7
86847,5
86848,3
86850,6
86851,11
86852,5
86853,1
86854,7
86855,9
86856,11
86857,2
86858,10
86859,5
86860,6
86861,4
86864,5
86865,2
86866,5
86867,7
86868,3
86869,9
86870,1
86871,3
86872,8
86873,1
86874,18
86876,2
86877,2
86878,6
86879,10
86880,5
86881,9
86882,1
86884,5
86888,9
86889,3
86890,5
86891,1
86892,9
86894,1
86895,1
86896,3
86897,25
86899,5
86900,3
86901,9
86903,5
86904,4
86906,3
86907,7
86908,13
86909,2
86912,2
86913,4
86914,5
86915,5
86916,3
86919,3
86920,2
86922,14
86923,5
86924,6
86925,20
86927,8
86928,3
86929,8
86932,2
86934,4
86936,5
86937,6
86938,7
86939,5
86940,14
86942,7
86943,9
86945,5
86946,6
86947,3
86949,13
86950,7
86951,12
86952,5
86954,1
86957,5
86958,4
86959,12
86961,5
86962,10
86964,10
86965,1
86966,2
86967,6
86968,6
86969,2
86970,2
86971,2
86973,11
86974,7
86975,3
86976,2
86977,1
86979,2
86980,3
86981,8
86982,2
86983,11
86986,1
86987,3
86988,9
86990,1
86991,9
86992,5
86994,16
86996,5
86997,5
86998,5
86999,10
87000,14
87001,11
87002,5
87003,5
87006,7
87007,9
87008,12
87009,5
87012,7
87013,9
87014,3
87015,2
87016,8
87017,8
87018,21
87019,4
87021,4
87022,4
87023,2
87025,3
87026,4
87027,10
87028,12
87029,11
87030,2
87031,3
87036,2
87037,7
87043,2
87044,1
87046,2
87049,6
87051,5
87053,5
87055,8
87056,7
87057,2
87058,2
87059,11
87060,9
87061,3
87062,8
87064,2
87065,5
87066,5
87067,10
87069,3
87070,5
87073,4
87074,4
87075,4
87076,8
87077,7
87078,1
87079,5
87080,4
87081,5
87082,4
87083,13
87084,5
87085,4
87089,6
87091,1
87092,9
87094,5
87095,2
87096,2
87097,16
87098,7
87099,4
87100,5
87101,2
87102,3
87103,8
87104,4
87105,7
87106,8
87107,5
87108,11
87109,4
87111,5
87112,3
87113,3
87114,2
87116,1
87119,2
87120,4
87121,12
87122,4
87123,1
87124,5
87125,5
87126,5
87127,5
87128,3
87132,5
87134,5
87135,9
87136,6
87137,3
87138,3
87139,5
87141,12
87143,3
87148,1
87149,5
87150,5
87151,8
87152,10
87154,4
87155,8
87156,7
87159,3
87160,12
87161,12
87162,2
87163,3
87164,4
87167,3
87168,6
87169,5
87170,14
87171,5
87172,2
87173,2
87174,10
87176,2
87177,8
87178,3
87179,5
87180,7
87181,2
87182,3
87184,2
87185,3
87188,8
87191,5
87192,6
87198,6
87199,13
87200,2
87201,3
87204,3
87205,10
87206,5
87207,6
87208,24
87211,6
87212,4
87213,4
87215,4
87216,6
87218,1
87219,8
87221,11
87222,8
87223,16
87224,3
87227,5
87228,12
87229,1
87230,2
87231,7
87232,4
87234,3
87235,3
87236,2
87237,2
87238,4
87239,2
87240,8
87241,3
87242,9
87243,9
87244,11
87245,5
87246,11
87247,1
87248,8
87249,4
87250,7
87251,6
87252,3
87254,7
87255,5
87258,5
87259,6
87260,5
87261,8
87262,3
87263,6
87264,10
87265,5
87266,5
87267,3
87268,9
87270,9
87272,10
87274,5
87276,3
87279,5
87280,4
87282,5
87283,19
87285,10
87286,1
87287,6
87289,2
87291,15
87292,10
87294,6
87295,3
87296,4
87297,13
87298,8
87299,2
87300,4
87301,4
87302,10
87303,9
87306,5
87307,3
87309,5
87310,10
87311,8
87313,2
87315,8
87316,2
87318,5
87319,3
87320,4
87321,6
87322,6
87323,5
87324,7
87325,3
87326,7
87327,5
87328,6
87329,9
87330,5
87331,3
87332,5
87333,8
87335,7
87336,3
87337,3
87338,1
87339,2
87340,3
87341,14
87342,10
87344,5
87345,4
87346,5
87350,3
87351,2
87352,9
87353,10
87354,4
87355,6
87356,3
87357,5
87359,4
87361,4
87362,3
87363,5
87366,4
87367,3
87369,5
87373,5
87375,14
87377,3
87378,4
87380,7
87382,5
87383,5
87384,4
87386,12
87387,7
87388,12
87389,8
87390,6
87391,10
87392,5
87393,10
87394,8
87395,8
87396,3
87398,5
87399,5
87401,3
87402,4
87403,7
87409,5
87410,2
87413,4
87414,5
87415,8
87416,3
87418,5
87420,4
87421,6
87422,5
87423,4
87424,5
87426,12
87427,6
87428,5
87429,10
87431,4
87434,6
87436,6
87437,2
87438,3
87439,5
87440,7
87442,8
87444,6
87445,3
87446,9
87448,5
87449,5
87450,15
87451,1
87452,4
87453,27
87454,10
87456,7
87457,7
87461,4
87463,2
87464,5
87467,5
87468,8
87469,7
87470,5
87471,9
87473,9
87474,1
87476,6
87477,2
87478,5
87479,2
87481,17
87482,5
87483,6
87485,5
87486,38
87487,6
87488,6
87489,1
87490,6
87491,5
87492,2
87493,1
87494,3
87495,1
87496,6
87497,4
87498,5
87499,3
87500,5
87501,6
87502,7
87503,5
87504,4
87506,8
87507,5
87511,8
87512,11
87515,3
87516,5
87517,4
87518,1
87519,2
87520,1
87521,4
87522,13
87523,5
87527,7
87528,2
87529,4
87531,10
87532,3
87533,5
87534,5
87535,4
87536,2
87537,2
87538,2
87539,2
87540,8
87541,6
87542,2
87543,15
87544,5
87545,2
87547,5
87549,5
87550,2
87551,3
87552,5
87553,2
87554,3
87555,7
87557,6
87558,1
87559,15
87560,1
87561,9
87562,8
87563,2
87565,4
87566,5
87567,5
87568,2
87569,16
87571,7
87572,5
87573,3
87574,9
87578,3
87580,11
87581,7
87582,4
87583,3
87585,11
87588,5
87589,4
87590,4
87591,3
87593,5
87594,8
87595,5
87597,2
87598,2
87601,2
87602,5
87603,7
87604,4
87605,6
87606,10
87607,5
87609,3
87610,2
87612,13
87614,7
87615,5
87616,5
87617,5
87618,2
87619,5
87620,4
87623,5
87624,5
87626,9
87627,6
87629,5
87630,4
87631,3
87632,6
87634,4
87635,4
87636,6
87637,10
87639,7
87642,3
87643,3
87644,3
87645,4
87646,4
87648,4
87649,5
87650,14
87651,16
87654,6
87655,5
87656,3
87658,5
87659,6
87660,3
87661,5
87662,15
87663,7
87665,9
87666,1
87667,1
87668,11
87671,17
87673,3
87674,5
87675,13
87676,3
87677,5
87680,7
87682,8
87684,28
87685,12
87686,7
87687,14
87688,24
87689,12
87690,6
87692,5
87693,7
87694,6
87695,8
87696,6
87697,12
87698,7
87701,2
87702,3
87703,4
87704,3
87707,16
87708,7
87709,1
87711,1
87712,2
87714,1
87715,4
87717,6
87719,5
87720,18
87721,6
87722,6
87724,12
87728,9
87729,4
87730,3
87732,5
87733,7
87734,5
87737,4
87738,4
87739,4
87740,5
87743,10
87744,5
87746,5
87748,3
87749,6
87751,14
87753,8
87754,6
87756,5
87758,2
87759,2
87762,5
87763,6
87764,10
87765,11
87766,7
87767,9
87770,8
87772,8
87773,11
87774,2
87775,5
87777,4
87778,1
87779,5
87781,5
87782,4
87783,7
87788,5
87790,4
87792,5
87794,6
87795,1
87797,6
87801,4
87803,6
87806,7
87809,3
87810,3
87812,8
87813,6
87814,10
87816,9
87817,4
87818,5
87819,15
87820,4
87821,8
87822,3
87823,4
87824,4
87825,8
87828,2
87829,6
87831,17
87832,17
87833,21
87834,3
87837,2
87839,4
87840,2
87841,4
87843,3
87844,6
87845,5
87846,5
87847,8
87848,7
87849,5
87850,12
87851,5
87853,7
87854,9
87856,9
87858,5
87861,10
87863,9
87864,7
87867,5
87868,4
87869,1
87870,13
87873,9
87874,13
87876,2
87878,9
87879,5
87880,3
87881,4
87884,5
87885,4
87886,1
87890,10
87892,1
87893,5
87894,8
87895,2
87896,7
87897,1
87898,3
87899,2
87900,3
87901,6
87902,5
87903,5
87904,1
87906,9
87907,2
87908,7
87910,3
87911,3
87913,3
87915,13
87916,7
87918,7
87919,9
87922,1
87923,1
87924,2
87925,9
87927,11
87929,2
87930,4
87931,5
87932,7
87933,1
87934,2
87935,5
87937,9
87938,5
87939,4
87940,9
87941,9
87943,10
87944,4
87945,7
87947,10
87949,17
87951,6
87952,9
87953,8
87957,4
87958,5
87959,1
87961,2
87962,1
87963,4
87964,1
87965,12
87968,4
87969,2
87972,8
87973,2
87974,16
87975,4
87979,7
87981,5
87982,2
87983,20
87984,2
87985,3
87986,1
87987,6
87988,2
87990,3
87992,6
87993,3
87994,6
87995,5
87996,8
87997,11
87998,3
88000,1
88002,6
88004,5
88005,5
88008,8
88010,2
88011,3
88012,5
88014,4
88015,4
88016,5
88017,8
88018,5
88019,3
88020,8
88022,8
88024,3
88026,4
88028,6
88029,22
88030,15
88031,13
88034,9
88035,3
88036,4
88037,4
88038,3
88041,3
88042,2
88043,4
88045,5
88046,7
88047,11
88048,5
88049,18
88050,8
88051,7
88052,6
88053,6
88063,8
88065,5
88067,6
88068,1
88069,8
88070,3
88071,5
88072,11
88074,6
88076,8
88077,2
88079,7
88080,5
88081,5
88082,2
88084,5
88087,3
88088,4
88089,10
88090,3
88091,3
88092,9
88093,4
88094,5
88099,14
88100,13
88103,14
88105,6
88106,5
88107,5
88109,11
88110,9
88111,12
88112,10
88113,13
88114,19
88115,9
88116,8
88117,3
88119,5
88120,13
88121,4
88122,6
88123,9
88124,1
88125,4
88126,11
88127,2
88128,5
88129,2
88130,1
88131,10
88134,8
88136,2
88137,4
88138,4
88140,4
88141,5
88143,2
88144,22
88145,4
88146,6
88147,5
88149,1
88151,14
88153,11
88156,5
88157,5
88159,17
88161,3
88163,5
88164,2
88165,27
88167,8
88169,8
88170,10
88171,5
88172,5
88173,2
88174,9
88175,5
88176,4
88178,3
88179,10
88180,7
88181,8
88182,1
88185,11
88187,7
88189,3
88190,5
88191,15
88218,4
88220,10
88222,3
88223,8
88225,3
88226,4
88227,10
88228,1
88229,6
88231,8
88237,3
88239,2
88240,4
88241,10
88242,21
88243,5
88246,5
88247,5
88248,4
88249,7
88250,15
88251,4
88252,6
88253,6
88254,5
88255,2
88256,3
88257,3
88258,7
88260,4
88261,5
88262,7
88264,6
88266,5
88267,4
88268,3
88269,9
88270,3
88271,2
88272,2
88273,6
88274,6
88275,5
88276,5
88277,6
88278,5
88279,5
88281,9
88282,6
88283,20
88284,6
88285,8
88286,3
88288,11
88289,8
88291,5
88293,17
88296,5
88297,3
88299,4
88300,2
88301,3
88302,1
88304,2
88305,4
88306,4
88308,14
88309,12
88310,14
88312,16
88313,4
88314,5
88316,3
88317,3
88319,3
88320,3
88321,10
88323,4
88326,5
88329,5
88331,3
88332,8
88333,9
88334,1
88335,9
88336,2
88339,5
88340,9
88343,10
88344,4
88345,3
88347,3
88348,14
88350,8
88351,5
88352,4
88354,7
88356,3
88357,12
88358,2
88359,5
88360,1
88362,1
88364,1
88365,2
88366,1
88367,1
88369,1
88370,1
88371,4
88372,4
88373,5
88374,7
88375,3
88377,4
88378,2
88379,2
88380,2
88381,3
88382,8
88383,6
88384,2
88387,2
88388,3
88390,4
88392,7
88393,1
88394,2
88395,5
88396,3
88397,11
88400,1
88401,2
88402,2
88403,4
88404,1
88405,3
88408,17
88409,3
88411,2
88413,16
88415,15
88416,4
88417,14
88419,4
88421,6
88422,4
88423,4
88424,12
88426,1
88429,1
88430,9
88431,7
88432,5
88433,7
88434,17
88438,5
88443,10
88444,7
88447,7
88448,3
88449,9
88451,5
88453,8
88455,5
88456,3
88457,2
88458,2
88459,5
88461,6
88462,5
88463,5
88464,8
88465,4
88468,7
88469,3
88470,5
88472,8
88473,5
88476,16
88477,5
88478,8
88480,5
88482,2
88483,5
88484,10
88485,3
88487,3
88488,4
88489,4
88490,4
88491,4
88492,3
88493,3
88494,5
88496,3
88497,8
88498,4
88499,8
88500,2
88502,10
88503,5
88504,3
88505,3
88506,7
88508,2
88509,3
88511,3
88512,6
88513,5
88514,5
88515,3
88516,1
88517,4
88521,3
88522,5
88523,1
88524,3
88525,8
88526,3
88527,5
88528,3
88529,3
88530,5
88531,6
88532,4
88533,4
88535,24
88538,14
88539,4
88544,6
88545,5
88547,11
88548,14
88549,3
88557,2
88559,2
88560,3
88562,5
88563,7
88564,5
88566,3
88567,2
88568,4
88569,2
88570,8
88571,5
88572,8
88573,9
88575,2
88577,2
88578,4
88579,3
88580,6
88581,5
88582,7
88583,8
88585,3
88586,5
88588,9
88589,12
88590,8
88592,5
88593,4
88595,17
88596,1
88597,1
88598,4
88600,8
88601,3
88602,8
88603,9
88604,5
88607,8
88609,5
88610,10
88611,1
88612,12
88614,9
88616,3
88618,5
88619,2
88621,11
88622,5
88624,10
88625,8
88626,9
88628,7
88629,3
88630,5
88631,12
88632,6
88636,3
88639,2
88640,5
88641,5
88642,5
88643,5
88644,1
88646,15
88647,11
88649,11
88650,5
88651,12
88652,5
88653,9
88654,5
88655,3
88656,2
88658,1
88659,1
88661,4
88662,5
88663,3
88664,6
88666,12
88669,5
88671,3
88673,7
88674,5
88675,6
88676,1
88680,7
88681,8
88682,3
88683,3
88684,7
88685,6
88686,4
88687,3
88688,9
88690,2
88692,6
88693,8
88695,6
88697,17
88699,24
88700,5
88703,13
88704,9
88705,1
88707,5
88708,7
88709,1
88711,3
88713,5
88714,4
88715,4
88717,2
88718,4
88720,5
88721,2
88722,6
88723,5
88725,3
88726,10
88727,15
88729,1
88730,1
88733,1
88739,1
88742,5
88744,2
88745,2
88746,5
88748,8
88749,3
88750,3
88751,6
88752,1
88755,3
88758,4
88759,5
88760,7
88762,7
88763,6
88764,3
88765,3
88766,11
88767,20
88768,6
88769,3
88770,4
88771,1
88772,5
88773,1
88774,3
88775,3
88776,5
88777,4
88780,8
88782,3
88783,2
88784,5
88785,5
88786,4
88787,5
88789,14
88791,4
88792,25
88793,1
88794,4
88795,3
88798,1
88799,4
88800,8
88801,5
88802,10
88803,14
88804,4
88814,4
88815,5
88816,2
88817,5
88818,11
88819,9
88820,4
88821,5
88823,3
88825,5
88827,12
88829,3
88831,5
88833,2
88834,3
88835,10
88836,10
88837,11
88839,4
88840,3
88841,6
88842,9
88844,7
88845,3
88846,2
88847,7
88848,8
88849,5
88850,12
88852,2
88853,1
88855,4
88856,1
88857,5
88858,3
88859,3
88860,1
88861,5
88862,13
88863,9
88865,3
88867,8
88868,5
88869,3
88870,1
88871,8
88872,10
88873,2
88874,5
88875,5
88876,5
88877,9
88878,5
88880,7
88881,3
88882,4
88883,2
88884,5
88887,3
88888,4
88889,6
88890,3
88891,4
88893,3
88894,3
88895,11
88896,3
88898,6
88901,3
88902,3
88903,4
88907,10
88908,5
88911,1
88914,10
88916,3
88918,4
88919,3
88920,9
88921,14
88922,3
88923,2
88924,6
88925,8
88926,1
88927,15
88929,6
88930,5
88931,3
88932,3
88933,8
88934,6
88935,3
88936,6
88937,4
88938,2
88939,11
88940,3
88941,5
88942,3
88944,1
88945,8
88946,6
88949,6
88950,11
88951,2
88952,5
88953,2
88954,8
88955,8
88956,2
88957,2
88958,2
88959,2
88960,16
88962,2
88963,5
88964,14
88965,9
88966,5
88967,4
88970,2
88972,7
88973,7
88974,3
88975,2
88978,6
88980,2
88981,7
88982,7
88983,7
88985,2
88988,2
88989,3
88990,2
88991,8
88993,2
88994,2
88995,5
88996,6
88997,5
88998,3
88999,7
89001,5
89004,7
89005,16
89006,9
89008,4
89009,4
89010,3
89011,1
89012,1
89013,1
89014,7
89016,3
89017,1
89020,3
89022,2
89023,2
89025,5
89027,3
89028,2
89029,1
89030,7
89032,3
89033,9
89034,2
89035,4
89036,6
89037,3
89038,2
89040,2
89041,2
89042,2
89043,2
89044,6
89045,4
89049,13
89050,3
89051,8
89054,11
89056,17
89057,12
89060,5
89061,17
89062,1
89063,8
89064,8
89065,10
89067,4
89068,2
89069,12
89070,1
89071,5
89072,3
89073,11
89074,14
89075,3
89076,5
89078,2
89079,2
89080,4
89081,4
89082,3
89083,4
89084,10
89085,9
89087,2
89088,6
89090,5
89091,9
89093,1
89094,4
89095,2
89097,3
89099,2
89100,1
89101,1
89103,19
89104,10
89105,1
89106,3
89109,6
89110,8
89111,2
89112,1
89114,3
89115,3
89116,3
89118,10
89121,2
89122,6
89123,3
89125,2
89126,2
89127,2
89131,2
89132,2
89133,2
89134,1
89135,2
89136,2
89137,2
89138,2
89139,2
89140,3
89142,2
89143,8
89144,3
89145,5
89146,3
89148,1
89149,5
89150,3
89151,4
89152,5
89154,2
89157,7
89158,5
89159,9
89160,19
89163,7
89164,4
89165,6
89168,2
89170,6
89172,4
89175,6
89178,5
89179,7
89180,5
89181,17
89182,1
89185,8
89186,1
89187,3
89188,4
89189,3
89190,3
89191,3
89192,9
89194,7
89195,1
89196,2
89197,2
89198,3
89200,5
89201,5
89202,15
89203,8
89205,4
89207,7
89208,4
89210,5
89212,3
89213,5
89214,5
89215,5
89218,5
89219,5
89221,12
89222,13
89224,4
89225,10
89227,3
89228,4
89229,1
89231,6
89232,7
89233,4
89234,4
89235,4
89238,6
89241,3
89242,18
89249,5
89250,2
89251,6
89252,3
89253,3
89254,1
89255,3
89256,4
89257,5
89258,5
89259,7
89260,8
89262,15
89263,5
89265,3
89266,3
89267,5
89270,1
89271,7
89272,6
89273,1
89274,4
89275,5
89276,8
89277,4
89278,11
89279,14
89280,3
89281,17
89282,9
89284,2
89286,9
89288,15
89289,2
89290,8
89291,7
89292,8
89293,3
89295,15
89296,5
89297,4
89298,5
89299,5
89301,8
89302,4
89303,5
89304,1
89305,4
89306,4
89307,3
89309,4
89310,4
89311,4
89312,3
89314,2
89316,1
89317,4
89318,5
89319,13
89322,13
89324,3
89326,4
89327,4
89338,4
89339,3
89340,4
89344,5
89347,6
89348,8
89351,13
89352,8
89355,6
89356,6
89358,2
89359,4
89360,13
89362,28
89363,8
89365,17
89367,1
89368,5
89370,14
89371,10
89372,3
89373,25
89374,10
89375,13
89376,12
89377,26
89378,12
89379,2
89380,5
89381,17
89382,15
89384,5
89385,5
89386,5
89388,2
89390,12
89391,5
89392,4
89394,6
89395,10
89396,3
89402,5
89403,1
89404,5
89405,6
89406,4
89407,3
89409,5
89413,3
89414,4
89415,4
89417,3
89419,1
89420,2
89421,2
89422,8
89423,21
89425,5
89426,15
89428,9
89429,8
89430,5
89431,7
89432,3
89433,1
89434,1
89435,6
89436,5
89438,6
89439,12
89440,6
89443,5
89444,3
89445,5
89446,4
89447,4
89448,3
89449,2
89450,10
89451,8
89452,6
89453,8
89454,4
89456,8
89457,6
89458,5
89460,2
89461,9
89462,3
89463,2
89464,8
89465,5
89466,5
89467,1
89468,5
89471,3
89473,2
89474,5
89476,7
89480,4
89481,2
89482,10
89483,2
89485,7
89486,8
89487,8
89488,4
89490,2
89491,3
89492,2
89493,2
89494,2
89495,2
89496,2
89497,2
89498,2
89499,2
89502,7
89503,5
89505,5
89506,3
89507,11
89508,1
89509,3
89510,3
89517,5
89518,1
89524,1
89529,1
89531,2
89533,3
89534,1
89535,7
89537,3
89540,18
89541,11
89543,5
89544,3
89546,2
89547,11
89548,12
89549,4
89550,7
89551,4
89552,9
89554,5
89555,4
89559,7
89560,7
89564,1
89565,8
89566,5
89567,3
89569,2
89570,1
89571,8
89572,5
89574,3
89575,3
89576,13
89577,5
89579,2
89581,3
89583,1
89584,5
89585,1
89586,4
89587,5
89588,3
89589,7
89590,3
89592,7
89593,6
89595,5
89596,7
89598,1
89601,10
89602,2
89604,2
89605,6
89606,2
89607,3
89608,4
89610,3
89612,19
89615,3
89617,1
89618,5
89619,3
89622,3
89623,3
89624,6
89625,13
89626,8
89627,7
89630,10
89632,5
89633,6
89634,4
89635,10
89636,5
89639,10
89640,17
89641,16
89642,9
89643,5
89644,3
89645,5
89646,5
89647,3
89648,10
89649,4
89650,8
89652,16
89653,3
89655,1
89656,3
89657,4
89659,6
89660,3
89661,2
89662,5
89663,2
89666,1
89668,9
89669,4
89670,12
89671,1
89672,6
89673,5
89674,5
89675,2
89676,1
89677,6
89678,11
89679,5
89681,10
89683,8
89685,13
89686,1
89688,1
89689,5
89690,5
89692,2
89693,9
89695,6
89696,4
89698,4
89699,3
89700,5
89701,7
89702,17
89703,21
89705,4
89706,4
89711,3
89712,1
89713,5
89714,5
89715,5
89716,9
89717,3
89719,3
89720,10
89721,6
89724,1
89725,3
89727,8
89729,17
89730,3
89731,4
89733,8
89735,13
89736,8
89737,3
89738,1
89739,12
89740,9
89742,2
89743,2
89744,15
89745,3
89746,9
89747,1
