ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,Error_Label
115483,-0.8303,-1.1421,1.0809,-0.0439,-2.1409,0.1331,-1.2043,-0.0981,0.3093,1.3001,-0.2312,0.7577,-0.8303,0.5151,-0.0901,0.8216,-0.7332,-0.0116,2.0048,2.8822,-0.8599,0.7297,-0.4794,-0.474,-0.355,-2.262,-0.5899,0.7203,0.7875,0.4699,0.151,-2.0132,-2.1562,-0.6675,-1.4195,-0.8303,-0.2058,-0.0581,-1.3622,-0.5427,1.9435,-0.3761,-1.358,-0.1741,-2.7867,-1.8356,-0.6353,-0.3368,1.0112,-1.2556,0.7547,-1.2846,1.8785,0.5108,-1.4341,-0.7972,0.1256,-0.9245,0.0283,-0.7259,-0.165,2.0087,-0.1935,-0.644,0.3652,-2.5613,-0.3237,0.0283,1.6168,-1.5521,-0.0839,0.3939,0.4862,-1.4079,-0.8685,-0.1662,-1.6896,-0.8313,1.1893,-2.0372,-2.0016,1.2907,0.8554,1.1445,0.141,0.8205,0.5116,0.3695,-2.1673,-0.1485,-0.4216,-0.0064,1.1033,-0.3863,-1.0298,-0.7221,-2.1484,-0.6619,-0.87,0.2108,000000000000010000
115484,-0.2343,0.1019,-0.5352,-0.164,-1.5831,-0.2729,-0.2075,-0.3928,0.7784,-0.4959,0.072,-0.1805,-0.6219,-0.2489,0.5335,1.2821,-0.2284,-0.9253,0.4728,-1.9002,0.2819,-0.1814,0.0562,1.6919,1.2302,-0.3331,0.7806,-0.2054,-0.0871,0.5246,0.2081,-1.6241,-1.5149,-0.9208,-0.4882,-0.6771,-1.0489,-0.604,-1.2752,0.2973,0.0156,-0.8057,-1.039,-1.4912,-2.5011,-0.7367,-0.3011,0.3894,-1.2052,-0.3036,-0.2112,0.031,1.3416,-0.9095,1.1911,-1.1267,-1.6091,1.4927,1.3825,0.5141,-1.2711,1.4336,-0.403,-0.8612,-0.1944,0.0379,0.1281,0.3939,0.4874,0.7492,0.6984,0.7971,1.0552,-1.0414,0.3788,-2.0122,-0.3056,-4.0708,0.0383,0.4691,0.4507,-2.0755,-0.3666,1.6547,-1.7835,0.9533,-0.1548,-0.1741,-0.2729,-1.1892,-0.9696,-0.6953,0.7414,-0.2828,3.5208,-1.3099,-1.695,-0.1506,-1.0608,0.7075,010000000000001010
115485,-0.2237,1.6709,-1.4498,0.2814,0.1623,-0.6535,0.6854,0.4052,0.0408,0.6765,0.1543,-1.564,0.8313,-0.1183,1.023,-1.6483,0.3255,2.0622,-1.5945,-1.4285,0.0945,-0.5799,0.847,1.4202,-0.6186,-0.2396,0.5401,0.5229,-1.0548,1.2436,0.0933,-1.8923,-1.5771,-1.6613,1.3597,0.5983,0.7087,0.3715,0.5278,-0.6394,-1.2565,-0.1781,0.0633,0.7081,-0.33,0.4478,0.4221,-1.6996,-0.216,-0.5135,-1.1468,0.4412,-2.4818,-1.3478,-0.1452,-0.9738,-0.8397,-0.0949,-0.3626,0.4469,0.1601,-0.2862,-2.1205,1.1937,-1.5532,1.5979,0.8342,-0.5492,0.5102,1.4416,2.2557,2.0549,-1.3755,-0.4464,0.005,-1.4981,0.1296,-0.1371,-0.2188,-2.6064,-0.2397,-0.1524,-0.651,-1.1321,0.0687,-2.1467,-1.1083,0.2572,0.2378,-0.2603,1.0627,-0.1371,-0.8645,-0.8748,0.7908,-0.0207,1.7089,0.6805,1.743,-1.2514,000000000001010000
115488,-2.6471,-0.6992,1.4998,-1.8586,1.6866,-1.8627,-1.8156,1.3187,0.0893,-0.3888,-0.8905,-0.9074,-0.2625,1.0105,-0.8164,0.1063,0.5258,-0.1581,-0.4845,-1.8198,-1.1253,0.0995,0.0445,-0.395,0.4826,0.0747,0.1281,0.2273,0.9832,1.5429,0.7826,-0.6606,0.4965,-0.2907,-0.0079,-1.4193,-0.6791,-1.1143,3.115,0.4106,-0.3767,-0.2754,-0.6544,0.3543,-0.4154,-0.2888,-1.235,0.5223,0.9454,2.7367,-2.3577,-0.1163,-0.3426,-0.4851,-0.5514,-1.0411,-0.4104,0.4835,0.9145,1.9901,1.2436,0.1441,0.2638,1.4204,0.2203,0.7109,-0.7074,1.385,1.4997,-0.7441,-1.5605,1.2436,-1.4845,-1.9884,-0.5038,-1.1639,-1.8477,-0.3459,-1.3671,-1.2797,2.1198,1.208,-0.7089,-1.7304,-0.6329,0.9942,0.7318,-0.0057,-0.3485,-1.1835,-1.4723,-1.024,1.8465,0.7895,-1.176,-1.8058,-1.1818,-0.8801,0.4141,0.1996,000000000011010000
115489,-0.8738,0.2991,-1.0742,-1.4845,-0.1515,-0.6564,-0.6893,-0.6007,0.7452,-1.6174,-0.9257,1.0856,-1.7979,1.9161,-1.386,-0.0622,-0.5232,-0.6339,-0.7257,0.1748,0.5482,0.1152,1.0359,-0.3345,-1.3342,1.7845,-0.2014,-0.6333,-0.5288,-2.675,-1.342,-0.8672,-1.4412,0.9504,0.1791,-2.1968,-1.2623,-0.8712,1.5754,-2.151,-1.1149,0.4209,0.0879,0.4992,0.4932,1.9034,-3.1669,-0.0621,-0.656,-0.6137,-0.4333,-0.4617,0.7666,-0.3171,-1.8349,1.0669,0.2024,-1.3793,0.2813,0.3331,1.7845,-0.5696,-1.5799,-0.7224,0.8205,0.461,-1.0415,-1.0276,-1.0395,1.2163,0.4238,-0.3141,-0.3198,-1.5541,3.0688,1.1969,-1.2321,-0.4263,0.6053,1.0523,-0.5313,1.5406,1.474,-1.9196,-2.1484,-0.4346,2.2515,-0.8789,-0.5308,0.0792,-0.4003,-0.3676,0.2447,0.5225,0.4938,-0.1154,0.9351,-1.6916,-1.6227,-0.3888,000001000000010100
115490,0.6389,-0.5648,-1.0379,-0.0437,-1.1951,0.1045,-0.3751,-1.4356,0.8906,-2.0392,0.8844,-0.0588,-0.3512,0.8756,1.1215,-0.3036,-0.8992,-0.4663,-0.767,1.0899,-0.8993,-0.3336,0.5068,0.235,-0.5392,-1.0974,-0.0821,-0.816,-1.7671,1.3915,-0.1206,-0.382,-0.1959,0.8878,1.0378,-0.673,-1.5623,-0.3398,0.3777,0.2096,-0.5754,1.011,-0.7659,0.7003,-1.3588,0.4754,-1.1321,-1.7571,-0.2274,-0.117,-0.6072,1.1481,-1.1813,-2.4232,-0.8285,0.185,0.5707,0.5192,0.1105,-2.4012,1.5188,1.818,0.1676,0.2292,-0.9945,-1.1341,0.551,-1.1987,0.0574,-0.945,0.59,-1.3037,-0.3928,-1.7298,-1.3342,-2.822,1.5084,-0.694,0.9922,0.7212,-1.5898,-0.5179,0.2704,1.0608,-1.1367,0.2187,-0.5621,-0.8512,0.774,0.1264,1.5639,-2.1385,-1.8592,0.4405,-0.1874,-0.3717,-0.9403,0.7478,-0.3803,0.4021,110001001011101000
115491,-0.3257,-0.2093,0.6456,-0.4365,0.338,0.3135,-0.3156,-0.4695,-0.812,-0.3878,-1.3512,0.7783,-1.2373,0.4075,2.0472,1.5599,0.618,-0.3033,-2.6257,-0.2497,1.1343,1.3856,-0.9074,0.4467,-0.2301,0.7552,0.5013,-0.5257,-0.1577,-0.8667,-0.8093,-1.5199,-2.7276,0.7801,0.9858,0.8269,1.7752,-2.0885,-0.2559,-0.7272,-0.4223,0.5145,-0.2216,1.3487,0.1481,-0.0964,0.3772,-0.9375,-2.7133,-2.4904,-0.9434,0.3061,-0.8412,-1.4578,-0.5195,0.9101,0.6976,0.9504,-0.3812,2.1199,-0.2296,-1.4346,-0.9098,-1.4386,-2.9671,0.5952,-1.1458,-2.277,-0.9969,-0.8788,1.0537,-0.1866,-0.4122,0.6209,-0.7787,1.1213,-1.1201,0.415,1.2532,1.4013,-2.5607,-1.7471,0.5245,-1.2051,-2.0875,-0.9153,-1.5916,-0.1102,-0.5179,-1.508,-0.2758,-1.084,0.9164,0.6954,-1.9012,-0.0365,-0.2022,-0.6147,0.6711,-1.9138,010000000001011100
115492,-1.0389,1.2172,0.6227,0.1681,-0.0633,0.0436,-1.2421,-0.603,-1.6059,-0.402,-0.3777,1.8356,0.3117,1.3421,-1.0114,0.7726,0.2363,0.6007,2.4701,1.24,0.4863,-0.8744,-0.482,2.7041,-1.968,-0.8663,2.123,-1.3389,-0.267,2.2349,1.4267,-1.595,0.5143,-0.2262,-0.6278,0.5257,1.0176,0.6226,-2.1467,0.4543,-2.0308,-0.4344,-2.2784,-0.1316,-0.5934,1.8399,0.5049,-0.6691,1.6808,0.3589,0.528,-0.8253,0.6162,0.1346,0.2222,1.1019,-1.1151,0.3038,-0.0917,-0.5346,-0.3325,-1.8905,0.2733,-0.6831,-1.5837,-0.8115,0.1269,-0.0613,-1.8287,1.8793,-0.1203,-0.8587,1.3783,0.3714,1.1271,2.8782,-1.502,-0.5178,0.5781,-0.8277,0.1555,-1.4789,1.5945,0.2805,-0.1837,-1.21,0.6888,2.219,-0.7265,0.0311,0.1897,-0.5276,-2.5241,0.7448,-1.0949,1.8379,-0.1478,0.4135,-0.4448,0.5861,010001001000111100
115493,-0.7992,1.736,0.6405,-0.2379,1.2364,0.4461,-1.4287,-0.4289,-0.805,-1.942,0.5707,1.6386,-0.4168,-1.3175,-0.0212,-1.3402,0.4129,-0.9016,-2.444,0.3523,0.5479,1.3754,0.0523,-0.2396,1.75,0.3553,2.0999,0.5008,0.8629,0.7414,-0.3173,1.2597,-0.8936,0.5035,2.5807,-2.4371,0.175,-2.2881,0.3668,0.401,0.0575,-1.5621,-1.1795,0.3762,-0.3723,-0.3579,1.1033,-2.0028,0.6277,0.6647,1.035,0.126,-0.3833,1.7342,1.6512,1.5274,-0.732,-0.5579,1.2709,-0.8354,-0.2992,-2.5531,-1.7817,-0.9592,-0.0371,2.0557,-1.276,0.6841,3.5208,0.1505,-0.7619,-1.0526,0.1481,-0.5629,2.3526,3.5208,0.0617,0.9431,-1.5648,0.8516,-2.3914,-0.0948,0.464,0.623,0.5001,1.6156,1.3951,-0.0267,0.9019,0.8353,-0.3002,0.5713,-0.4104,-1.7208,0.3757,-0.3627,-0.3267,1.2433,0.1909,0.5621,000000000000010000
115494,1.3059,0.43643999999999994,-1.5605,1.137,-0.48135,-1.7406,-0.51336,-0.56293,-1.1579,0.20955,-1.2405,0.19255999999999998,0.25668,-1.1157,0.37451999999999996,0.09312999999999999,-0.5774699999999999,-0.9176799999999999,1.584,-0.68419,-0.65349,-1.1599,-0.043897000000000005,-0.40645,0.64849,-0.51274,1.1623,0.0017232,0.8473299999999999,1.2665,0.35517,0.98811,0.1228,0.2921,-0.18206,1.8593,0.7648199999999999,0.6622399999999999,3.063,0.18983,0.9741799999999999,1.3512,-2.7909,-1.5069,-0.35019,-0.14190999999999998,-0.49046999999999996,-1.0333,-1.1571,0.61963,-0.027537,1.3838,0.54789,-1.7021,0.20506,-0.8622700000000001,2.7519,-0.28881999999999997,-0.38225,-0.053966,0.54165,-0.57244,-0.9531799999999999,-0.9696600000000001,-1.6799,0.42208,0.69319,0.43268,0.9132399999999999,-0.97609,-2.0246,0.63664,0.24163,1.1955,-0.32151,-0.49151000000000006,-0.8345100000000001,-0.73673,-0.5012300000000001,-0.76027,2.8024,0.47615,-1.0439,-1.3007,-0.33455,-0.45203000000000004,0.47031000000000006,0.8057300000000001,0.15381,-1.4445,-0.36035,-1.3171,0.47656000000000004,-1.1832,-0.31683,-0.78505,0.75748,0.6853899999999999,-0.73545,1.9538,000001000010010000
115495,0.3618,0.3425,0.5282,0.4312,0.121,-0.9208,-1.4846,-0.1296,-1.1701,-0.6236,-1.0645,-0.7011,1.0516,-0.047,0.3896,0.2337,-1.1205,0.8457,0.6728,1.4336,0.3669,-0.6984,-1.5192,-1.6179,-0.9274,-0.2976,-2.4493,-0.1168,0.9914,0.5712,-1.4788,0.2084,-0.4147,-0.4971,-1.5137,1.1763,-0.8953,-0.6776,1.3813,-1.4788,1.0315,-1.8186,0.2347,0.7721,0.1347,0.0581,0.4746,0.1795,0.0769,-0.0528,-0.1022,-2.1339,-1.801,-0.9777,-1.2557,-0.6103,-0.9774,1.0152,-1.5099,-0.1221,-0.8397,0.7982,0.0573,-0.2799,1.2588,0.59,-0.1153,0.1384,0.9011,-0.9192,-0.3757,-0.0162,0.6696,-0.1371,-2.1841,-0.1794,0.3189,-0.7432,-0.3939,0.3073,0.009,-1.4876,1.5659,0.6866,-0.436,-0.7636,0.3618,-0.7529,0.3652,-0.0349,-0.0927,0.9671,-2.4447,-0.7529,-0.6445,-2.003,0.8035,0.6994,0.4693,1.0062,000000000000010000
115497,0.1483,-0.6645,0.4221,0.5997,-1.4671,1.4013,1.3084,0.5305,-1.6697,-0.8637,-1.2349,-1.5642,2.0236,-1.0091,-0.607,1.5226,-1.3396,1.2891,1.2952,0.3935,-0.858,-2.7165,-0.0655,-0.2848,0.3058,-1.1821,-0.8918,1.0002,0.4058,-1.7124,-1.0422,-1.3089,0.4321,-0.3996,-1.0411,-1.0031,0.3396,-1.4498,-0.2407,-0.1157,-0.1519,-1.5107,-0.188,0.4764,-1.4112,-1.8881,-1.5089,0.7049,-1.6762,-2.5889,-0.7499,-0.9779,1.5459,0.1206,-0.2098,0.3152,-0.3256,-0.233,1.8552,-1.7871,0.1722,0.17,1.2902,1.7647,0.038,-1.3597,-1.1623,-0.971,-1.3339,-1.4241,-0.2673,-2.6431,0.5837,-0.8334,-1.3953,-1.7414,0.0633,0.7841,-1.1811,-0.9499,-0.9239,-0.4714,-0.8168,-0.1189,-1.3243,-0.7005,0.6642,0.1622,-1.536,-0.6916,1.296,-2.5778,-1.2199,-1.1249,0.2476,-0.3174,0.245,0.1269,-0.5769,0.7866,000000000011010000
115498,-1.3855,-0.1319,-1.2966,-0.1655,1.3842,-0.4586,-0.5687,-1.0767,-0.3218,0.0646,1.8326,0.1852,1.3012,-0.0759,0.5132,-0.1448,-0.6519,-0.5836,-1.4248,0.4678,-1.2739,-0.8039,1.2436,0.4341,2.2681,-0.9125,1.2588,-0.4241,-1.0497,-1.3677,-3.1217,-0.7536,-1.5641,0.3969,0.4308,0.8491,0.3499,0.1163,-0.4709,-0.3994,1.942,-2.3136,-0.7545,0.9439,-0.9551,0.208,-0.4538,-0.2377,1.12,-1.3376,0.7108,-0.7088,-0.8885,-0.9041,-1.5353,-0.8016,-0.6623,-2.1131,-0.3415,0.7923,1.0296,1.2799,-0.8303,-1.1472,-0.4346,-1.0478,-1.2999,-0.791,-0.1366,0.4995,0.3635,-1.4108,-0.6441,-0.1518,0.6006,0.5225,-0.3764,0.2052,1.5473,-0.7302,2.1825,-0.8776,-0.7742,1.0419,-0.7563,-0.7692,-1.486,-0.8831,-0.0479,-1.1297,-0.3944,-0.6625,1.0906,-0.6986,-0.9974,-0.6455,-0.3919,-1.4081,-2.338,1.6525,010001000000001100
115499,0.9466,-2.9443,-0.292,-0.8274,-0.7806,1.4003,1.2499,-1.0983,-0.3185,1.9446,-1.2347,0.3763,-1.9548,0.8906,-1.1694,-0.2227,-2.4941,-2.4823,-0.4096,-0.5454,1.2536,-1.4369,-0.5878,-1.4521,-0.0981,0.4892,-2.2498,-1.0702,-1.6622,-1.5017,-1.2727,0.6849,-1.2515,-0.4943,-0.0313,1.2436,-0.9408,0.3299,-0.159,-2.1495,-2.8819,1.4476,0.4793,0.5224,0.876,-0.3822,-0.0693,-0.2731,-0.9584,0.7256,-1.0724,-0.9919,1.4051,-0.2109,-2.5438,-1.6866,-0.3461,-1.2231,0.5844,1.9306,0.8493,-0.9227,0.7434,0.1866,-0.2831,1.9814,1.7038,-1.2009,1.5001,-0.9354,-1.7494,-0.2332,1.2231,1.9243,-3.28,1.9959,-0.7851,-1.3101,-0.1627,-1.758,-0.6085,0.5358,-0.5097,-1.3512,0.6054,-0.9551,-1.5924,0.7841,0.6349,-2.3129,-0.0388,0.9182,-0.332,-3.7894,0.7403,-0.4868,-0.0835,-0.5346,0.0525,0.8744,000001000000010000
115500,-0.49441999999999997,-2.0331,-0.32333,-0.5453399999999999,-0.28702,1.1053,0.43703000000000003,-1.687,0.21386999999999998,-1.0601,1.9887,1.3802,0.6961,-0.8002,2.0585,-0.69057,-0.70887,-0.5606399999999999,-0.068252,-0.37071,0.26976999999999995,-0.1145,-0.14687,1.2608,-1.6839,1.0444,-1.3345,-1.3865,-1.5904,-0.94447,0.20815,-0.33651,-1.947,1.9157,0.65785,0.38395,-0.68171,-1.9746,0.72492,0.30655,-0.50972,1.2743,0.52566,0.012667,-1.867,0.84914,-3.3046,-0.9155399999999999,1.9471,-0.36115,0.5697800000000001,-0.57317,-0.30609000000000003,0.49978999999999996,0.1813,-0.96081,1.0526,0.0016522000000000002,-0.49366000000000004,-0.38913000000000003,-1.4402,-1.2239,-0.01037,-0.7690100000000001,0.33597,-0.3022,-0.38453000000000004,-1.4549,-0.57275,-0.8420200000000001,1.4644,-1.4585,1.7905,-0.59402,0.65098,1.1428,-0.80745,0.16883,-0.043689,-1.0148,-0.7270300000000001,-2.9111,1.113,0.8352299999999999,-1.6791,0.027835000000000002,0.8476899999999999,-2.2603,0.36667,-0.42496999999999996,0.37634,-1.7684,0.25685,-1.0178,1.0552,0.30534,-0.16075,0.87725,-0.34025,-0.9,010001000000001000
115502,-1.0543,0.5641,-0.8122,-0.3359,-1.3981,2.0973,-1.6167,-0.6313,-0.2262,-1.648,-1.6838,-1.0533,0.3625,-0.9659,0.398,1.3327,-0.8295,-0.92,-0.3503,-0.2572,0.5746,1.2643,-0.0623,-0.4765,-0.7425,0.9758,-0.4347,-0.9236,-1.3981,-0.6365,1.1761,-0.3073,-0.455,2.6787,2.1514,0.8109,-0.2502,-1.6607,-0.9722,-1.4562,0.7297,0.2037,1.1432,-1.2373,-0.918,0.2156,-0.0873,-1.3916,0.3707,0.1437,-0.2782,-2.2048,0.1364,0.7551,-1.4773,0.6714,0.2974,1.4663,-0.9095,-0.2967,0.1007,2.6715,0.6675,0.2137,0.4245,0.2403,-0.9074,1.0591,-0.4711,-0.4007,2.2729,0.5034,0.2902,-1.8371,-1.3732,-0.0302,-0.1441,0.7969,-0.1595,-2.5011,-1.7405,-1.0977,0.866,-0.9424,0.9202,-0.7479,0.6971,-0.9632,-0.753,0.0964,1.1008,0.2069,0.3225,-1.0052,-0.6144,0.13,-0.9448,-1.3206,2.1587,1.129,110000000000000100
115505,-0.16,0.1406,-1.4425,0.6004,1.0264,-1.978,0.1201,-0.1323,-0.0409,0.3336,1.1399,-0.9267,0.4505,-1.2581,-1.3608,-0.2572,1.6251,0.1024,1.3187,-2.0264,-1.1378,-2.0063,0.9237,0.7094,0.3551,0.5652,-1.2466,2.7367,-2.3332,-0.4643,-2.566,-1.3638,-0.053,-0.566,-1.6761,2.0531,0.09,0.0913,0.1966,1.4791,0.1505,0.6609,-0.6006,2.3908,-0.8825,-0.5592,0.4902,-0.4115,-0.0207,1.0287,0.8178,-1.8859,-0.4729,-1.066,-0.6344,0.7808,1.5707,1.496,0.7433,-1.5372,0.3247,-0.4164,-2.1524,-1.0249,0.7487,0.3706,-0.771,1.1592,-1.6276,-0.0434,1.0265,1.2921,-0.0366,2.9728,0.102,-0.7183,-0.2798,1.582,-0.112,1.0141,1.2975,-0.4729,1.5532,0.6578,1.5629,0.2943,1.194,0.7955,0.3236,-0.501,0.2597,-2.031,-1.1215,2.3208,-1.4137,-0.826,-1.2906,0.7449,1.0552,0.2092,000000000011010000
115506,2.8492,2.1278,-0.851,-1.061,-0.191,-0.5366,1.0774,1.5514,2.5759,-0.2853,-0.665,-1.332,-0.7838,0.6524,-1.611,-1.0986,-1.2434,-1.0774,-0.6294,0.3327,-0.5258,-0.4378,-0.6723,1.3419,0.3778,0.4529,-0.5287,0.407,-1.1495,-0.9062,-0.4289,-1.2141,-0.9376,-0.8937,-0.4791,-0.8681,-0.2262,-1.0319,0.2042,-1.5841,-0.0932,0.9971,-0.6337,-0.1494,-0.3114,-0.6861,-2.527,-1.2837,1.01,0.7258,0.5617,1.3767,0.8496,-1.5179,-0.6601,-1.7068,0.7058,-0.2999,0.1338,1.1781,-0.4313,0.1585,-0.3001,-0.5895,-2.0905,-1.2064,-1.322,-1.9209,-1.3253,-0.0641,0.2086,-1.2465,-1.6737,-2.3501,-0.1661,-1.1381,0.2653,0.054,-1.4227,0.2414,0.5443,1.4002,-0.5624,0.1674,-0.4466,0.0774,-0.8019,1.125,-1.0832,-1.4955,-1.3727,-1.57,1.5523,0.036,-0.3832,1.0896,0.8913,-0.4743,-2.2644,0.0788,110000000001011100
115508,-0.2024,0.9536,-0.6236,0.156,-1.4776,-2.3296,-1.4326,0.9581,-1.7016,-0.2265,0.4947,-0.1326,0.45,-1.7953,-0.2442,0.9436,-0.0252,-1.9915,-2.0246,-1.5491,0.1555,-1.1835,-2.1614,-0.9526,-0.4584,-1.5224,-0.4967,0.6836,-0.195,-0.8988,0.2645,-1.013,0.8738,-0.3675,-0.5769,0.1692,-0.8998,-1.5899,-0.0156,-1.158,-0.6556,-0.5298,0.6557,-1.1759,-1.1665,-0.297,-0.312,0.774,-0.1025,1.8013,0.1498,-0.0246,0.7771,1.0552,-0.1868,0.2111,0.8491,0.0136,-0.903,-1.6912,0.2946,-0.4975,-0.4742,-2.1562,-1.0546,1.9134,-1.6507,-0.3676,-1.4886,-0.8697,-0.1045,-0.7971,-0.7677,-1.1429,-1.007,0.1412,0.347,-0.8259,-0.1369,-0.1851,0.5229,0.9833,-0.918,0.7071,-0.467,-0.1828,-1.1914,-0.3903,-0.7279,0.5729,0.5323,-1.4079,0.6724,0.446,0.0595,-1.2186,-0.7023,-0.4898,-1.8579,-2.0636,000001000000010000
115511,-1.7494,-0.3644,-1.4969,-0.1372,0.844,-0.7381,-0.3653,-0.7137,-3.264,-1.9301,0.4223,-0.9643,0.9565,-0.4112,-2.1446,-0.4215,0.2554,-0.1578,-1.3787,0.3064,-1.2792,0.6078,-0.2262,-1.3054,-0.7361,1.6231,-0.5145,-1.7936,1.0424,-0.6263,1.1845,-0.3079,2.5994,0.3715,-0.2147,0.7259,-0.9171,-1.0589,0.1808,-0.4333,0.0358,-1.1321,-0.3286,-1.23,-1.3903,0.6696,0.8384,2.2601,-0.9879,0.8374,-2.0915,-0.7577,-1.1072,-1.5979,-1.6701,1.0584,-0.3369,-0.3662,-0.24,-0.345,-0.702,-0.5852,0.0881,-0.9204,-0.4363,-0.3933,-0.576,0.5119,-0.4452,0.5382,0.4051,1.6909,-2.1585,1.1066,-1.4989,0.0699,-0.0873,-0.4882,0.0923,0.166,0.6295,-1.3788,-1.4945,1.7427,-0.1351,0.4405,0.5536,0.7773,1.2491,-2.3412,1.391,-1.1254,0.7127,-1.4608,0.5844,-2.1238,0.4168,-0.9821,-0.5755,0.0423,010000000010011110
115512,-1.5161,1.4374,-1.2394,0.0377,-1.3962,-1.151,1.7559,-1.1906,0.8787,0.9432,-1.4026,-1.1747,-0.3684,-1.3463,-1.4426,-0.8228,-0.4287,-0.5917,-0.3341,-0.2498,-0.8146,-0.646,-0.6067,1.73,-1.4029,0.2075,-1.0813,0.9907,-0.4148,-0.2155,0.0211,0.0764,0.4608,-0.8762,-2.1381,-0.1771,0.3527,1.0189,1.2436,-1.7281,-0.5907,0.3137,-0.2564,-2.0672,-0.8266,0.2441,0.9473,-0.1663,2.3396,-2.658,0.6136,1.6319,-0.682,-0.4171,-1.6183,0.9907,0.2517,-1.6124,-2.0063,0.5499,-0.4184,-0.4104,-0.1583,-1.0243,-0.9311,-1.4112,0.5478,0.3899,0.2914,-1.0659,0.968,1.2735,-0.9701,-1.2689,-0.8523,-1.6499,-1.1352,-0.1461,0.1158,2.3455,-0.4874,-0.9511,-0.8387,-0.0903,-0.0275,0.8531,-0.7542,-2.4954,1.2983,1.0883,0.7605,0.9607,-1.0122,-0.2396,1.0667,-0.9155,0.9677,-0.1035,-0.927,1.1219,000001000000000000
115513,-0.1515,0.442,-0.1944,1.1609,0.6996,-1.5138,-0.2598,-0.0603,-0.3437,-1.0861,1.2163,-1.5402,0.6713,-0.0316,-0.3117,-0.36,-1.5616,-0.3385,-0.7644,0.2578,-1.0122,-0.5433,-0.7186,0.6436,-0.2941,0.9025,0.6551,-1.6125,0.6397,-1.805,0.5118,1.0112,0.1646,1.4639,0.7688,0.0593,1.009,0.0266,-0.8849,1.1706,-0.0037,-1.595,-0.7687,1.2924,-0.2884,0.4947,0.5786,0.1958,-0.8705,-0.9517,-0.9095,-1.2422,-0.0143,-0.5438,-1.0326,0.4835,3.5208,0.4001,-0.3185,2.2262,1.4767,1.656,-1.5486,0.8989,0.2418,0.4898,-0.733,0.2932,-1.018,-0.9338,0.381,-1.3004,-1.041,-0.387,-1.0857,-0.2347,-0.9066,-1.2827,0.0466,-1.1567,0.1881,0.4109,-1.4346,-0.1807,0.1055,-1.5922,-0.2765,1.0043,1.7126,-0.4434,-1.4729,0.2229,-0.3346,-1.4661,0.8885,1.3481,-1.0047,1.0744,-0.521,1.0892,000000001010000000
115514,0.3013,-1.6584,-0.9259,-0.603,-1.0804,1.9227,-1.0142,-0.0183,-1.5398,0.6905,-1.6553,-0.1445,2.0771,0.7417,-1.569,0.3823,-0.6251,-0.3829,-0.7377,-0.8415,1.8275,-1.5139,-1.6502,0.5763,-0.6256,-1.6131,-0.4345,-0.6866,1.6939,0.7617,-2.0451,0.1819,0.7531,-0.2701,1.844,-1.8362,-2.5822,0.4714,-0.607,0.0895,-1.742,-1.0021,1.9873,0.2372,-0.6026,-1.7278,-0.783,0.4299,-0.7545,-0.6934,1.3388,-1.1513,-0.2994,-0.5902,0.4915,0.5751,-1.1487,1.2916,0.8729,2.9963,1.0222,-2.1484,0.4373,-0.4164,-0.3909,-0.0987,0.8879,-0.9658,-0.6003,0.1111,0.3588,0.4209,-0.8557,0.9033,-0.9991,1.304,-1.7085,1.7261,-2.0756,0.1158,-0.6533,-0.4949,1.5438,-0.1371,-0.1142,-0.228,0.5763,0.4935,-0.8735,-0.249,1.6634,-1.686,2.5696,-0.4285,2.2938,0.3657,0.7239,-1.2886,1.6423,-0.6204,100000000011010000
115515,0.8589,-1.2132,-0.2528,0.181,1.1596,0.3314,-0.4133,-0.3994,-0.5876,0.293,-0.4914,0.3939,-0.0248,0.0745,1.2434,-0.6253,-1.4251,2.1431,-0.4994,-1.2043,-0.9204,0.4364,0.5257,-1.0864,0.1136,-0.4268,0.5482,0.9278,-1.0155,-1.9085,-0.4791,-0.3813,-0.6681,0.0854,-2.0668,-1.1956,-0.0148,-0.7287,-2.0864,-0.5255,-0.9086,-1.2303,2.0269,-0.5755,-0.3382,-1.5886,-0.3257,1.2994,-0.6926,0.1451,0.6278,-0.5687,0.4364,-0.0161,2.2096,1.3005,-0.2581,-0.459,-1.9929,2.2355,0.8161,-1.9443,0.198,1.1575,-0.1244,0.3373,-0.9747,-0.489,-0.3774,-0.5206,-0.3099,-0.2232,-0.7318,-0.2112,-1.1063,1.4094,1.7242,-2.415,0.3639,-0.8155,-1.1436,0.1889,0.4526,-1.6841,1.0229,-2.0171,-1.9775,-2.8065,-0.4259,1.0149,2.3119,-0.1157,0.873,2.1591,0.8657,-1.3455,-2.1192,-0.1969,-0.706,-0.5076,000000001000010100
