id,path_reversename
6987,"expression UP,expressionList UP,functionCall UP,emitStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
9685,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,modifierDefinition DOWN,parameterList DOWN,parameter DOWN"
12563,"constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
1321,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
1218,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
6432,"functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
1223,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
4096,"expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
5514,"typeName UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
9106,"assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
6401,"returnParameters UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN"
12022,"functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN"
7124,"emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
4336,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN"
3948,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,expression DOWN"
11934,"stateVariableDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN"
11935,"eventDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN"
1224,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
9152,"expression UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
12724,"usingForDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
9149,"variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
5504,"typeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,variableDeclarationStatement DOWN"
11954,"modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN"
834,"expression UP,expressionStatement UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
9082,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
9521,"variableDeclarationStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
8215,"assemblyCall UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
8969,"variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
5149,"expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
12868,"expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
582,"parameter UP,parameter DOWN,typeName DOWN"
2351,"expression UP,expression UP,expression UP,expression UP,expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
8005,"assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
10827,"expression UP,expression UP,variableDeclarationStatement UP,block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
8254,"assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
4171,"typeName UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
8216,"assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
9365,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN"
9151,"expressionStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
2565,"expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
5531,"typeName UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,expression DOWN"
6924,"expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
2355,"expressionList UP,expression UP,expression UP,expression UP,expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
8264,"assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN"
3497,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,forStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
3724,"variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
12561,"block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
8967,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
877,"expression UP,expressionStatement UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
3076,"expression UP,expressionList UP,expression UP,expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
6868,"eventParameterList UP,eventDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
9085,"inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
9216,"block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
10072,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
5689,"expressionList UP,expression UP,returnStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
10814,"expression UP,expression UP,variableDeclarationStatement UP,block UP,ifStatement UP,ifStatement DOWN"
12556,"parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
12558,"modifierList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
8834,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
12816,"contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
12870,"expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
9234,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
7460,"expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,emitStatement DOWN"
8970,"forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
6184,"pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
5128,"expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
10853,"expression UP,expression UP,variableDeclarationStatement UP,block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
4928,"expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
3371,"expressionList UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
8221,"assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
10507,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
10546,"expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
8151,"assemblyCall UP,assemblyCall UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN"
1322,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
10542,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
6768,"pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN,modifierInvocation DOWN,expressionList DOWN"
12814,"pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
10700,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
7836,"assemblyLocalDefinition UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyCall DOWN"
3374,"expression UP,expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
